// Newline command format: {0000} (newline type)
// 0d = append
// 0e = new page
// anything else is unknown

//<0000> nothing

//<6141> nothing
<6141> nothing

//<6142> 
<6142> 

//<6143> 
<6143> 

//<6144> nothing
<6144> nothing

//<6145> 直井
<6145> 直井

//<6146> 「…催眠術だ」
<6146> 「…催眠術だ」

//<6147> 催眠術…。
<6147> 催眠術…。

//<6148> 音無
<6148> 音無

//<6149> クソ坊主
<6149> クソ坊主

//<6150> 代理人
<6150> 代理人

//<6151> 微妙すぎるイケメン
<6151> 微妙すぎるイケメン

//<6152> ロリコン
<6152> ロリコン

//<6153> メガネ仲間
<6153> メガネ仲間

//<6154> 暗算日本記録保持者
<6154> 暗算日本記録保持者

//<6155> 通り魔
<6155> 通り魔

//<6156> 記憶ナシ男
<6156> 記憶ナシ男

//<6157> 音速
<6157> 音速

//<6158> 無限
<6158> 無限

//<6159> エロ侍
<6159> エロ侍

//<6160> エロエロ団ナンバー１
<6160> エロエロ団ナンバー１

//<6161> ただのエロ少年
<6161> ただのエロ少年

//<6162> ユリブサイク
<6162> ユリブサイク

//<6163> ドピュッシー
<6163> ドピュッシー

//<6164> アメリカンエロドッグ
<6164> アメリカンエロドッグ

//<6165> ゼウス
<6165> ゼウス

//<6166> 日向markⅡ
<6166> 日向markⅡ

//<6167> 糞虫
<6167> 糞虫

//<6168> 量産型日向
<6168> 量産型日向

//<6169> ？？
<6169> ？？

//<6170> （ということは図書室の催眠術に関する本をすべて盗んだのもこいつだったのか…）
<6170> （ということは図書室の催眠術に関する本をすべて盗んだのもこいつだったのか…）

//<6171> 音無
<6171> 音無

//<6172> クソ坊主
<6172> クソ坊主

//<6173> 代理人
<6173> 代理人

//<6174> 微妙すぎるイケメン
<6174> 微妙すぎるイケメン

//<6175> ロリコン
<6175> ロリコン

//<6176> メガネ仲間
<6176> メガネ仲間

//<6177> 暗算日本記録保持者
<6177> 暗算日本記録保持者

//<6178> 通り魔
<6178> 通り魔

//<6179> 記憶ナシ男
<6179> 記憶ナシ男

//<6180> 音速
<6180> 音速

//<6181> 無限
<6181> 無限

//<6182> エロ侍
<6182> エロ侍

//<6183> エロエロ団ナンバー１
<6183> エロエロ団ナンバー１

//<6184> ただのエロ少年
<6184> ただのエロ少年

//<6185> ユリブサイク
<6185> ユリブサイク

//<6186> ドピュッシー
<6186> ドピュッシー

//<6187> アメリカンエロドッグ
<6187> アメリカンエロドッグ

//<6188> ゼウス
<6188> ゼウス

//<6189> 日向markⅡ
<6189> 日向markⅡ

//<6190> 糞虫
<6190> 糞虫

//<6191> 量産型日向
<6191> 量産型日向

//<6192> ？？
<6192> ？？

//<6193> （こいつはそれを使えるというのか…）
<6193> （こいつはそれを使えるというのか…）

//<6194> ゆりの目をじっと見つめ、優しげな笑みを浮かべる。
<6194> ゆりの目をじっと見つめ、優しげな笑みを浮かべる。

//<6195> 雨で全身を滴らせ、妙に艶やかだった。
<6195> 雨で全身を滴らせ、妙に艶やかだった。

//<6196> 直井
<6196> 直井

//<6197> 「お前はもう解き放たれた。幸せになっていい」
<6197> 「お前はもう解き放たれた。幸せになっていい」

//<6198> ゆりが何かを感じたように身を震わした。
<6198> ゆりが何かを感じたように身を震わした。

//<6199> 直井
<6199> 直井

//<6200> 「さあ、目を閉じるんだ。貴様は今から幸せな夢を見る」
<6200> 「さあ、目を閉じるんだ。貴様は今から幸せな夢を見る」

//<6201> nothing
<6201> nothing

//<6202> 
<6202> 

//<6203> 
<6203> 

//<6204> nothing
<6204> nothing

//<6205> se_highfrequency
<6205> se_highfrequency

//<6206> 直井
<6206> 直井

//<6207> 「こんな世界でも、幸せな夢は見れるんだよ」
<6207> 「こんな世界でも、幸せな夢は見れるんだよ」

//<6208> 直井
<6208> 直井

//<6209> 「生前の悔い…貴様はそれから解き放たれる…」
<6209> 「生前の悔い…貴様はそれから解き放たれる…」

//<6210> 直井
<6210> 直井

//<6211> 「いいんだよ、そのまま目を瞑れば」
<6211> 「いいんだよ、そのまま目を瞑れば」

//<6212> 優しい言葉がゆりの耳元で囁かれる。
<6212> 優しい言葉がゆりの耳元で囁かれる。

//<6213> ゆりの表情は焦るが、体は動かせないままでいた。
<6213> ゆりの表情は焦るが、体は動かせないままでいた。

//<6214> 俺もいくつもの銃口を向けられ、立ちつくしたままでいる。
<6214> 俺もいくつもの銃口を向けられ、立ちつくしたままでいる。

//<6215> 直井
<6215> 直井

//<6216> 「誰も迷惑なんて思っていない…むしろ、皆、貴様に感謝している…」
<6216> 「誰も迷惑なんて思っていない…むしろ、皆、貴様に感謝している…」

//<6217> 直井
<6217> 直井

//<6218> 「笑顔で迎えられる…」
<6218> 「笑顔で迎えられる…」

//<6219> 直井
<6219> 直井

//<6220> 「目を閉じれば、それがわかるはず…」
<6220> 「目を閉じれば、それがわかるはず…」

//<6221> ゆりの目がとろんと微睡んだ。
<6221> ゆりの目がとろんと微睡んだ。

//<6222> nothing
<6222> nothing

//<6223> 
<6223> 

//<6224> 
<6224> 

//<6225> nothing
<6225> nothing

//<6226> その瞼が…閉じられた。
<6226> その瞼が…閉じられた。

//<6227> 直井
<6227> 直井

//<6228> 「今、彼女は幸せな夢を見ている。これがこの僕、神の力だ」
<6228> 「今、彼女は幸せな夢を見ている。これがこの僕、神の力だ」

//<6229> 直井
<6229> 直井

//<6230> 「見ろ。この安らかな顔を」
<6230> 「見ろ。この安らかな顔を」

//<6231> 直井
<6231> 直井

//<6232> 「貴様らのリーダーはこれで報われて、この世界から去る」
<6232> 「貴様らのリーダーはこれで報われて、この世界から去る」

//<6233> 音無
<6233> 音無

//<6234> クソ坊主
<6234> クソ坊主

//<6235> 代理人
<6235> 代理人

//<6236> 微妙すぎるイケメン
<6236> 微妙すぎるイケメン

//<6237> ロリコン
<6237> ロリコン

//<6238> メガネ仲間
<6238> メガネ仲間

//<6239> 暗算日本記録保持者
<6239> 暗算日本記録保持者

//<6240> 通り魔
<6240> 通り魔

//<6241> 記憶ナシ男
<6241> 記憶ナシ男

//<6242> 音速
<6242> 音速

//<6243> 無限
<6243> 無限

//<6244> エロ侍
<6244> エロ侍

//<6245> エロエロ団ナンバー１
<6245> エロエロ団ナンバー１

//<6246> ただのエロ少年
<6246> ただのエロ少年

//<6247> ユリブサイク
<6247> ユリブサイク

//<6248> ドピュッシー
<6248> ドピュッシー

//<6249> アメリカンエロドッグ
<6249> アメリカンエロドッグ

//<6250> ゼウス
<6250> ゼウス

//<6251> 日向markⅡ
<6251> 日向markⅡ

//<6252> 糞虫
<6252> 糞虫

//<6253> 量産型日向
<6253> 量産型日向

//<6254> ？？
<6254> ？？

//<6255> 「そんな…」
<6255> 「そんな…」

//<6256> 直井を撃つ
<6256> 直井を撃つ

//<6257> 直井を吹っ飛ばす
<6257> 直井を吹っ飛ばす

//<6258> 黙って見ている
<6258> 黙って見ている

//<6259> selbtn : 
<6259> selbtn : 

//<6260> この距離から当たるだろうか…。
<6260> この距離から当たるだろうか…。

//<6261> とにかく撃った。
<6261> とにかく撃った。

//<6262> se_handgun2
<6262> se_handgun2

//<6263> None
<6263> None

//<6264> se_rain
<6264> se_rain

//<6265> nothing
<6265> nothing

//<6266> nothing
<6266> nothing

//<6267> nothing
<6267> nothing

//<6268> nothing
<6268> nothing

//<6269> nothing
<6269> nothing

//<6270> 直井
<6270> 直井

//<6271> 「うっ…！」
<6271> 「うっ…！」

//<6272> 直井の肩に当たり、怯ますことに成功した。
<6272> 直井の肩に当たり、怯ますことに成功した。

//<6273> 直井を吹っ飛ばす
<6273> 直井を吹っ飛ばす

//<6274> さらに撃つ
<6274> さらに撃つ

//<6275> selbtn : 
<6275> selbtn : 

//<6276> そして、全力で走った。
<6276> そして、全力で走った。

//<6277> 銃声が錯綜するが、そんなの今の俺には関係ない！
<6277> 銃声が錯綜するが、そんなの今の俺には関係ない！

//<6278> 当たろうが、駆けつけてみせる！
<6278> 当たろうが、駆けつけてみせる！

//<6279> nothing
<6279> nothing

//<6280> nothing
<6280> nothing

//<6281> nothing
<6281> nothing

//<6282> nothing
<6282> nothing

//<6283> nothing
<6283> nothing

//<6284> nothing
<6284> nothing

//<6285> さらに撃とうとしたが、逆にどこからか撃たれた。
<6285> さらに撃とうとしたが、逆にどこからか撃たれた。

//<6286> se_handgun
<6286> se_handgun

//<6287> しかし命中しない。
<6287> しかし命中しない。

//<6288> ゆりの体が…すっと消えた…。
<6288> ゆりの体が…すっと消えた…。

//<6289> まるでＳＦ映画でも見ているようだった…。
<6289> まるでＳＦ映画でも見ているようだった…。

//<6290> nothing
<6290> nothing

//<6291> 
<6291> 

//<6292> 
<6292> 

//<6293> nothing
<6293> nothing

//<6294> 代わりに、ひとつの光が現れ、雲に覆われた上空に吸い込まれていった…。
<6294> 代わりに、ひとつの光が現れ、雲に覆われた上空に吸い込まれていった…。

//<6295> nothing
<6295> nothing

//<6296> nothing
<6296> nothing

//<6297> nothing
<6297> nothing

//<6298> nothing
<6298> nothing

//<6299> nothing
<6299> nothing

//<6300> 直井
<6300> 直井

//<6301> 「ふっ…」
<6301> 「ふっ…」

//<6302> にやりと笑う直井。
<6302> にやりと笑う直井。

//<6303> 音無
<6303> 音無

//<6304> クソ坊主
<6304> クソ坊主

//<6305> 代理人
<6305> 代理人

//<6306> 微妙すぎるイケメン
<6306> 微妙すぎるイケメン

//<6307> ロリコン
<6307> ロリコン

//<6308> メガネ仲間
<6308> メガネ仲間

//<6309> 暗算日本記録保持者
<6309> 暗算日本記録保持者

//<6310> 通り魔
<6310> 通り魔

//<6311> 記憶ナシ男
<6311> 記憶ナシ男

//<6312> 音速
<6312> 音速

//<6313> 無限
<6313> 無限

//<6314> エロ侍
<6314> エロ侍

//<6315> エロエロ団ナンバー１
<6315> エロエロ団ナンバー１

//<6316> ただのエロ少年
<6316> ただのエロ少年

//<6317> ユリブサイク
<6317> ユリブサイク

//<6318> ドピュッシー
<6318> ドピュッシー

//<6319> アメリカンエロドッグ
<6319> アメリカンエロドッグ

//<6320> ゼウス
<6320> ゼウス

//<6321> 日向markⅡ
<6321> 日向markⅡ

//<6322> 糞虫
<6322> 糞虫

//<6323> 量産型日向
<6323> 量産型日向

//<6324> ？？
<6324> ？？

//<6325> 「そんな…ゆりがっ…」
<6325> 「そんな…ゆりがっ…」

//<6326> 音無
<6326> 音無

//<6327> クソ坊主
<6327> クソ坊主

//<6328> 代理人
<6328> 代理人

//<6329> 微妙すぎるイケメン
<6329> 微妙すぎるイケメン

//<6330> ロリコン
<6330> ロリコン

//<6331> メガネ仲間
<6331> メガネ仲間

//<6332> 暗算日本記録保持者
<6332> 暗算日本記録保持者

//<6333> 通り魔
<6333> 通り魔

//<6334> 記憶ナシ男
<6334> 記憶ナシ男

//<6335> 音速
<6335> 音速

//<6336> 無限
<6336> 無限

//<6337> エロ侍
<6337> エロ侍

//<6338> エロエロ団ナンバー１
<6338> エロエロ団ナンバー１

//<6339> ただのエロ少年
<6339> ただのエロ少年

//<6340> ユリブサイク
<6340> ユリブサイク

//<6341> ドピュッシー
<6341> ドピュッシー

//<6342> アメリカンエロドッグ
<6342> アメリカンエロドッグ

//<6343> ゼウス
<6343> ゼウス

//<6344> 日向markⅡ
<6344> 日向markⅡ

//<6345> 糞虫
<6345> 糞虫

//<6346> 量産型日向
<6346> 量産型日向

//<6347> ？？
<6347> ？？

//<6348> 「日向！　ゆりが…ゆりが消えた…！」
<6348> 「日向！　ゆりが…ゆりが消えた…！」

//<6349> 日向
<6349> 日向

//<6350> 男Ｂ
<6350> 男Ｂ

//<6351> エロエロ団総帥
<6351> エロエロ団総帥

//<6352> イケチン
<6352> イケチン

//<6353> ホモ太
<6353> ホモ太

//<6354> ひなチン
<6354> ひなチン

//<6355> 秀樹
<6355> 秀樹

//<6356> 男子生徒
<6356> 男子生徒

//<6357> ？？
<6357> ？？

//<6358> 「マジかよっ…」
<6358> 「マジかよっ…」

//<6359> 音無
<6359> 音無

//<6360> クソ坊主
<6360> クソ坊主

//<6361> 代理人
<6361> 代理人

//<6362> 微妙すぎるイケメン
<6362> 微妙すぎるイケメン

//<6363> ロリコン
<6363> ロリコン

//<6364> メガネ仲間
<6364> メガネ仲間

//<6365> 暗算日本記録保持者
<6365> 暗算日本記録保持者

//<6366> 通り魔
<6366> 通り魔

//<6367> 記憶ナシ男
<6367> 記憶ナシ男

//<6368> 音速
<6368> 音速

//<6369> 無限
<6369> 無限

//<6370> エロ侍
<6370> エロ侍

//<6371> エロエロ団ナンバー１
<6371> エロエロ団ナンバー１

//<6372> ただのエロ少年
<6372> ただのエロ少年

//<6373> ユリブサイク
<6373> ユリブサイク

//<6374> ドピュッシー
<6374> ドピュッシー

//<6375> アメリカンエロドッグ
<6375> アメリカンエロドッグ

//<6376> ゼウス
<6376> ゼウス

//<6377> 日向markⅡ
<6377> 日向markⅡ

//<6378> 糞虫
<6378> 糞虫

//<6379> 量産型日向
<6379> 量産型日向

//<6380> ？？
<6380> ？？

//<6381> 「俺は、どうしたらいい…」
<6381> 「俺は、どうしたらいい…」

//<6382> se_handgun
<6382> se_handgun

//<6383> 言い終わるまでに、銃声がして、体に痛みが走る。生徒会メンバーによって撃たれたんだ…。
<6383> 言い終わるまでに、銃声がして、体に痛みが走る。生徒会メンバーによって撃たれたんだ…。

//<6384> se_sasareru
<6384> se_sasareru

//<6385> None
<6385> None

//<6386> 肺を貫通か…。呼吸がままならない…。
<6386> 肺を貫通か…。呼吸がままならない…。

//<6387> 音無
<6387> 音無

//<6388> クソ坊主
<6388> クソ坊主

//<6389> 代理人
<6389> 代理人

//<6390> 微妙すぎるイケメン
<6390> 微妙すぎるイケメン

//<6391> ロリコン
<6391> ロリコン

//<6392> メガネ仲間
<6392> メガネ仲間

//<6393> 暗算日本記録保持者
<6393> 暗算日本記録保持者

//<6394> 通り魔
<6394> 通り魔

//<6395> 記憶ナシ男
<6395> 記憶ナシ男

//<6396> 音速
<6396> 音速

//<6397> 無限
<6397> 無限

//<6398> エロ侍
<6398> エロ侍

//<6399> エロエロ団ナンバー１
<6399> エロエロ団ナンバー１

//<6400> ただのエロ少年
<6400> ただのエロ少年

//<6401> ユリブサイク
<6401> ユリブサイク

//<6402> ドピュッシー
<6402> ドピュッシー

//<6403> アメリカンエロドッグ
<6403> アメリカンエロドッグ

//<6404> ゼウス
<6404> ゼウス

//<6405> 日向markⅡ
<6405> 日向markⅡ

//<6406> 糞虫
<6406> 糞虫

//<6407> 量産型日向
<6407> 量産型日向

//<6408> ？？
<6408> ？？

//<6409> 「ぶっ」
<6409> 「ぶっ」

//<6410> 吐血する。
<6410> 吐血する。

//<6411> se_handgun
<6411> se_handgun

//<6412> None
<6412> None

//<6413> さらに追い打ちのように、銃声が聞こえた。
<6413> さらに追い打ちのように、銃声が聞こえた。

//<6414> そこで俺の意識は飛んだ。
<6414> そこで俺の意識は飛んだ。

//<6415> 44_バッドエンド
<6415> 44_バッドエンド

//<6416> se_rain
<6416> se_rain

//<6417> 俺は向けられた銃口も無視して、駆けだしていた。
<6417> 俺は向けられた銃口も無視して、駆けだしていた。

//<6418> se_handgun_3
<6418> se_handgun_3

//<6419> None
<6419> None

//<6420> パンパンと撃たれるが、一発も受けることなく、辿り着けた。
<6420> パンパンと撃たれるが、一発も受けることなく、辿り着けた。

//<6421> 音無
<6421> 音無

//<6422> クソ坊主
<6422> クソ坊主

//<6423> 代理人
<6423> 代理人

//<6424> 微妙すぎるイケメン
<6424> 微妙すぎるイケメン

//<6425> ロリコン
<6425> ロリコン

//<6426> メガネ仲間
<6426> メガネ仲間

//<6427> 暗算日本記録保持者
<6427> 暗算日本記録保持者

//<6428> 通り魔
<6428> 通り魔

//<6429> 記憶ナシ男
<6429> 記憶ナシ男

//<6430> 音速
<6430> 音速

//<6431> 無限
<6431> 無限

//<6432> エロ侍
<6432> エロ侍

//<6433> エロエロ団ナンバー１
<6433> エロエロ団ナンバー１

//<6434> ただのエロ少年
<6434> ただのエロ少年

//<6435> ユリブサイク
<6435> ユリブサイク

//<6436> ドピュッシー
<6436> ドピュッシー

//<6437> アメリカンエロドッグ
<6437> アメリカンエロドッグ

//<6438> ゼウス
<6438> ゼウス

//<6439> 日向markⅡ
<6439> 日向markⅡ

//<6440> 糞虫
<6440> 糞虫

//<6441> 量産型日向
<6441> 量産型日向

//<6442> ？？
<6442> ？？

//<6443> 「そんなまがい物の記憶で消すなあああぁぁぁぁーーーーっ！！！」
<6443> 「そんなまがい物の記憶で消すなあああぁぁぁぁーーーーっ！！！」

//<6444> 体当たりで、直井とゆり、ふたりを突き飛ばしていた。
<6444> 体当たりで、直井とゆり、ふたりを突き飛ばしていた。

//<6445> nothing
<6445> nothing

//<6446> 
<6446> 

//<6447> 
<6447> 

//<6448> nothing
<6448> nothing

//<6449> 俺は倒れた直井の胸倉を掴んで持ち上げる。
<6449> 俺は倒れた直井の胸倉を掴んで持ち上げる。

//<6450> 音無
<6450> 音無

//<6451> クソ坊主
<6451> クソ坊主

//<6452> 代理人
<6452> 代理人

//<6453> 微妙すぎるイケメン
<6453> 微妙すぎるイケメン

//<6454> ロリコン
<6454> ロリコン

//<6455> メガネ仲間
<6455> メガネ仲間

//<6456> 暗算日本記録保持者
<6456> 暗算日本記録保持者

//<6457> 通り魔
<6457> 通り魔

//<6458> 記憶ナシ男
<6458> 記憶ナシ男

//<6459> 音速
<6459> 音速

//<6460> 無限
<6460> 無限

//<6461> エロ侍
<6461> エロ侍

//<6462> エロエロ団ナンバー１
<6462> エロエロ団ナンバー１

//<6463> ただのエロ少年
<6463> ただのエロ少年

//<6464> ユリブサイク
<6464> ユリブサイク

//<6465> ドピュッシー
<6465> ドピュッシー

//<6466> アメリカンエロドッグ
<6466> アメリカンエロドッグ

//<6467> ゼウス
<6467> ゼウス

//<6468> 日向markⅡ
<6468> 日向markⅡ

//<6469> 糞虫
<6469> 糞虫

//<6470> 量産型日向
<6470> 量産型日向

//<6471> ？？
<6471> ？？

//<6472> 「俺たちの生きてきた人生は本物だああぁぁーーーーーっ！！」
<6472> 「俺たちの生きてきた人生は本物だああぁぁーーーーーっ！！」

//<6473> 音無
<6473> 音無

//<6474> クソ坊主
<6474> クソ坊主

//<6475> 代理人
<6475> 代理人

//<6476> 微妙すぎるイケメン
<6476> 微妙すぎるイケメン

//<6477> ロリコン
<6477> ロリコン

//<6478> メガネ仲間
<6478> メガネ仲間

//<6479> 暗算日本記録保持者
<6479> 暗算日本記録保持者

//<6480> 通り魔
<6480> 通り魔

//<6481> 記憶ナシ男
<6481> 記憶ナシ男

//<6482> 音速
<6482> 音速

//<6483> 無限
<6483> 無限

//<6484> エロ侍
<6484> エロ侍

//<6485> エロエロ団ナンバー１
<6485> エロエロ団ナンバー１

//<6486> ただのエロ少年
<6486> ただのエロ少年

//<6487> ユリブサイク
<6487> ユリブサイク

//<6488> ドピュッシー
<6488> ドピュッシー

//<6489> アメリカンエロドッグ
<6489> アメリカンエロドッグ

//<6490> ゼウス
<6490> ゼウス

//<6491> 日向markⅡ
<6491> 日向markⅡ

//<6492> 糞虫
<6492> 糞虫

//<6493> 量産型日向
<6493> 量産型日向

//<6494> ？？
<6494> ？？

//<6495> 「なにひとつ嘘のない人生なんだよ！！　みんな懸命に生きてきたんだよ！！」
<6495> 「なにひとつ嘘のない人生なんだよ！！　みんな懸命に生きてきたんだよ！！」

//<6496> 音無
<6496> 音無

//<6497> クソ坊主
<6497> クソ坊主

//<6498> 代理人
<6498> 代理人

//<6499> 微妙すぎるイケメン
<6499> 微妙すぎるイケメン

//<6500> ロリコン
<6500> ロリコン

//<6501> メガネ仲間
<6501> メガネ仲間

//<6502> 暗算日本記録保持者
<6502> 暗算日本記録保持者

//<6503> 通り魔
<6503> 通り魔

//<6504> 記憶ナシ男
<6504> 記憶ナシ男

//<6505> 音速
<6505> 音速

//<6506> 無限
<6506> 無限

//<6507> エロ侍
<6507> エロ侍

//<6508> エロエロ団ナンバー１
<6508> エロエロ団ナンバー１

//<6509> ただのエロ少年
<6509> ただのエロ少年

//<6510> ユリブサイク
<6510> ユリブサイク

//<6511> ドピュッシー
<6511> ドピュッシー

//<6512> アメリカンエロドッグ
<6512> アメリカンエロドッグ

//<6513> ゼウス
<6513> ゼウス

//<6514> 日向markⅡ
<6514> 日向markⅡ

//<6515> 糞虫
<6515> 糞虫

//<6516> 量産型日向
<6516> 量産型日向

//<6517> ？？
<6517> ？？

//<6518> 「そうして刻まれた記憶なんだ！！　必死に生きてきた記憶なんだ！！」
<6518> 「そうして刻まれた記憶なんだ！！　必死に生きてきた記憶なんだ！！」

//<6519> 音無
<6519> 音無

//<6520> クソ坊主
<6520> クソ坊主

//<6521> 代理人
<6521> 代理人

//<6522> 微妙すぎるイケメン
<6522> 微妙すぎるイケメン

//<6523> ロリコン
<6523> ロリコン

//<6524> メガネ仲間
<6524> メガネ仲間

//<6525> 暗算日本記録保持者
<6525> 暗算日本記録保持者

//<6526> 通り魔
<6526> 通り魔

//<6527> 記憶ナシ男
<6527> 記憶ナシ男

//<6528> 音速
<6528> 音速

//<6529> 無限
<6529> 無限

//<6530> エロ侍
<6530> エロ侍

//<6531> エロエロ団ナンバー１
<6531> エロエロ団ナンバー１

//<6532> ただのエロ少年
<6532> ただのエロ少年

//<6533> ユリブサイク
<6533> ユリブサイク

//<6534> ドピュッシー
<6534> ドピュッシー

//<6535> アメリカンエロドッグ
<6535> アメリカンエロドッグ

//<6536> ゼウス
<6536> ゼウス

//<6537> 日向markⅡ
<6537> 日向markⅡ

//<6538> 糞虫
<6538> 糞虫

//<6539> 量産型日向
<6539> 量産型日向

//<6540> ？？
<6540> ？？

//<6541> 「それがどんなものであろうが…俺たちの生きてきた人生なんだよ！！　それを結果だけ上塗りしようだなんてっ…」
<6541> 「それがどんなものであろうが…俺たちの生きてきた人生なんだよ！！　それを結果だけ上塗りしようだなんてっ…」

//<6542> 音無
<6542> 音無

//<6543> クソ坊主
<6543> クソ坊主

//<6544> 代理人
<6544> 代理人

//<6545> 微妙すぎるイケメン
<6545> 微妙すぎるイケメン

//<6546> ロリコン
<6546> ロリコン

//<6547> メガネ仲間
<6547> メガネ仲間

//<6548> 暗算日本記録保持者
<6548> 暗算日本記録保持者

//<6549> 通り魔
<6549> 通り魔

//<6550> 記憶ナシ男
<6550> 記憶ナシ男

//<6551> 音速
<6551> 音速

//<6552> 無限
<6552> 無限

//<6553> エロ侍
<6553> エロ侍

//<6554> エロエロ団ナンバー１
<6554> エロエロ団ナンバー１

//<6555> ただのエロ少年
<6555> ただのエロ少年

//<6556> ユリブサイク
<6556> ユリブサイク

//<6557> ドピュッシー
<6557> ドピュッシー

//<6558> アメリカンエロドッグ
<6558> アメリカンエロドッグ

//<6559> ゼウス
<6559> ゼウス

//<6560> 日向markⅡ
<6560> 日向markⅡ

//<6561> 糞虫
<6561> 糞虫

//<6562> 量産型日向
<6562> 量産型日向

//<6563> ？？
<6563> ？？

//<6564> 「お前の人生だって、本物だったはずだろおぉぉーーーっ！！！」
<6564> 「お前の人生だって、本物だったはずだろおぉぉーーーっ！！！」

//<6565> 思いの丈を言葉にした。叩きつけた。
<6565> 思いの丈を言葉にした。叩きつけた。

//<6566> 音無
<6566> 音無

//<6567> クソ坊主
<6567> クソ坊主

//<6568> 代理人
<6568> 代理人

//<6569> 微妙すぎるイケメン
<6569> 微妙すぎるイケメン

//<6570> ロリコン
<6570> ロリコン

//<6571> メガネ仲間
<6571> メガネ仲間

//<6572> 暗算日本記録保持者
<6572> 暗算日本記録保持者

//<6573> 通り魔
<6573> 通り魔

//<6574> 記憶ナシ男
<6574> 記憶ナシ男

//<6575> 音速
<6575> 音速

//<6576> 無限
<6576> 無限

//<6577> エロ侍
<6577> エロ侍

//<6578> エロエロ団ナンバー１
<6578> エロエロ団ナンバー１

//<6579> ただのエロ少年
<6579> ただのエロ少年

//<6580> ユリブサイク
<6580> ユリブサイク

//<6581> ドピュッシー
<6581> ドピュッシー

//<6582> アメリカンエロドッグ
<6582> アメリカンエロドッグ

//<6583> ゼウス
<6583> ゼウス

//<6584> 日向markⅡ
<6584> 日向markⅡ

//<6585> 糞虫
<6585> 糞虫

//<6586> 量産型日向
<6586> 量産型日向

//<6587> ？？
<6587> ？？

//<6588> 「頑張ったのはお前だっ、必死にもがいたのもお前だっ！　違うか！？」
<6588> 「頑張ったのはお前だっ、必死にもがいたのもお前だっ！　違うか！？」

//<6589> 強くその体を抱きしめた。
<6589> 強くその体を抱きしめた。

//<6590> 直井
<6590> 直井

//<6591> 「…何を知ったふうな…」
<6591> 「…何を知ったふうな…」

//<6592> 音無
<6592> 音無

//<6593> クソ坊主
<6593> クソ坊主

//<6594> 代理人
<6594> 代理人

//<6595> 微妙すぎるイケメン
<6595> 微妙すぎるイケメン

//<6596> ロリコン
<6596> ロリコン

//<6597> メガネ仲間
<6597> メガネ仲間

//<6598> 暗算日本記録保持者
<6598> 暗算日本記録保持者

//<6599> 通り魔
<6599> 通り魔

//<6600> 記憶ナシ男
<6600> 記憶ナシ男

//<6601> 音速
<6601> 音速

//<6602> 無限
<6602> 無限

//<6603> エロ侍
<6603> エロ侍

//<6604> エロエロ団ナンバー１
<6604> エロエロ団ナンバー１

//<6605> ただのエロ少年
<6605> ただのエロ少年

//<6606> ユリブサイク
<6606> ユリブサイク

//<6607> ドピュッシー
<6607> ドピュッシー

//<6608> アメリカンエロドッグ
<6608> アメリカンエロドッグ

//<6609> ゼウス
<6609> ゼウス

//<6610> 日向markⅡ
<6610> 日向markⅡ

//<6611> 糞虫
<6611> 糞虫

//<6612> 量産型日向
<6612> 量産型日向

//<6613> ？？
<6613> ？？

//<6614> 「…わかるさ。ここにお前も居るんだから」
<6614> 「…わかるさ。ここにお前も居るんだから」

//<6615> 直井
<6615> 直井

//<6616> 「………」
<6616> 「………」

//<6617> 直井
<6617> 直井

//<6618> 「なら…あんたは認めてくれるの…？」
<6618> 「なら…あんたは認めてくれるの…？」

//<6619> 音無
<6619> 音無

//<6620> クソ坊主
<6620> クソ坊主

//<6621> 代理人
<6621> 代理人

//<6622> 微妙すぎるイケメン
<6622> 微妙すぎるイケメン

//<6623> ロリコン
<6623> ロリコン

//<6624> メガネ仲間
<6624> メガネ仲間

//<6625> 暗算日本記録保持者
<6625> 暗算日本記録保持者

//<6626> 通り魔
<6626> 通り魔

//<6627> 記憶ナシ男
<6627> 記憶ナシ男

//<6628> 音速
<6628> 音速

//<6629> 無限
<6629> 無限

//<6630> エロ侍
<6630> エロ侍

//<6631> エロエロ団ナンバー１
<6631> エロエロ団ナンバー１

//<6632> ただのエロ少年
<6632> ただのエロ少年

//<6633> ユリブサイク
<6633> ユリブサイク

//<6634> ドピュッシー
<6634> ドピュッシー

//<6635> アメリカンエロドッグ
<6635> アメリカンエロドッグ

//<6636> ゼウス
<6636> ゼウス

