// Newline command format: {0000} (newline type)
// 0d = append
// 0e = new page
// anything else is unknown

//<0000> 音無
<19580> エロエロ団総帥

//<19581> イケチン
<19581> イケチン

//<19582> ホモ太
<19582> ホモ太

//<19583> ひなチン
<19583> ひなチン

//<19584> 秀樹
<19584> 秀樹

//<19585> 男子生徒
<19585> 男子生徒

//<19586> ？？
<19586> ？？

//<19587> 「お前もしばらくしたら、こんな肉体になるよ。嫌でもな」
<19587> 「お前もしばらくしたら、こんな肉体になるよ。嫌でもな」

//<19588> 音無
<19588> 音無

//<19589> クソ坊主
<19589> クソ坊主

//<19590> 代理人
<19590> 代理人

//<19591> 微妙すぎるイケメン
<19591> 微妙すぎるイケメン

//<19592> ロリコン
<19592> ロリコン

//<19593> メガネ仲間
<19593> メガネ仲間

//<19594> 暗算日本記録保持者
<19594> 暗算日本記録保持者

//<19595> 通り魔
<19595> 通り魔

//<19596> 記憶ナシ男
<19596> 記憶ナシ男

//<19597> 音速
<19597> 音速

//<19598> 無限
<19598> 無限

//<19599> エロ侍
<19599> エロ侍

//<19600> エロエロ団ナンバー１
<19600> エロエロ団ナンバー１

//<19601> ただのエロ少年
<19601> ただのエロ少年

//<19602> ユリブサイク
<19602> ユリブサイク

//<19603> ドピュッシー
<19603> ドピュッシー

//<19604> アメリカンエロドッグ
<19604> アメリカンエロドッグ

//<19605> ゼウス
<19605> ゼウス

//<19606> 日向markⅡ
<19606> 日向markⅡ

//<19607> 糞虫
<19607> 糞虫

//<19608> 量産型日向
<19608> 量産型日向

//<19609> ？？
<19609> ？？

//<19610> 「ああ。張り合えるように頑張るぜ！」
<19610> 「ああ。張り合えるように頑張るぜ！」

//<19611> 日向
<19611> 日向

//<19612> 男Ｂ
<19612> 男Ｂ

//<19613> エロエロ団総帥
<19613> エロエロ団総帥

//<19614> イケチン
<19614> イケチン

//<19615> ホモ太
<19615> ホモ太

//<19616> ひなチン
<19616> ひなチン

//<19617> 秀樹
<19617> 秀樹

//<19618> 男子生徒
<19618> 男子生徒

//<19619> ？？
<19619> ？？

//<19620> 「よし。いい心がけだ」
<19620> 「よし。いい心がけだ」

//<19621> se_bathin
<19621> se_bathin

//<19622> 一緒に風呂に浸かる。
<19622> 一緒に風呂に浸かる。

//<19623> nothing
<19623> nothing

//<19624> nothing
<19624> nothing

//<19625> nothing
<19625> nothing

//<19626> nothing
<19626> nothing

//<19627> nothing
<19627> nothing

//<19628> 日向
<19628> 日向

//<19629> 男Ｂ
<19629> 男Ｂ

//<19630> エロエロ団総帥
<19630> エロエロ団総帥

//<19631> イケチン
<19631> イケチン

//<19632> ホモ太
<19632> ホモ太

//<19633> ひなチン
<19633> ひなチン

//<19634> 秀樹
<19634> 秀樹

//<19635> 男子生徒
<19635> 男子生徒

//<19636> ？？
<19636> ？？

//<19637> 「はぁー、天使と一戦交えての風呂。これが格別なんだよなー」
<19637> 「はぁー、天使と一戦交えての風呂。これが格別なんだよなー」

//<19638> 音無
<19638> 音無

//<19639> クソ坊主
<19639> クソ坊主

//<19640> 代理人
<19640> 代理人

//<19641> 微妙すぎるイケメン
<19641> 微妙すぎるイケメン

//<19642> ロリコン
<19642> ロリコン

//<19643> メガネ仲間
<19643> メガネ仲間

//<19644> 暗算日本記録保持者
<19644> 暗算日本記録保持者

//<19645> 通り魔
<19645> 通り魔

//<19646> 記憶ナシ男
<19646> 記憶ナシ男

//<19647> 音速
<19647> 音速

//<19648> 無限
<19648> 無限

//<19649> エロ侍
<19649> エロ侍

//<19650> エロエロ団ナンバー１
<19650> エロエロ団ナンバー１

//<19651> ただのエロ少年
<19651> ただのエロ少年

//<19652> ユリブサイク
<19652> ユリブサイク

//<19653> ドピュッシー
<19653> ドピュッシー

//<19654> アメリカンエロドッグ
<19654> アメリカンエロドッグ

//<19655> ゼウス
<19655> ゼウス

//<19656> 日向markⅡ
<19656> 日向markⅡ

//<19657> 糞虫
<19657> 糞虫

//<19658> 量産型日向
<19658> 量産型日向

//<19659> ？？
<19659> ？？

//<19660> 「だなー…」
<19660> 「だなー…」

//<19661> 俺も湯の中でくつろぐ。
<19661> 俺も湯の中でくつろぐ。

//<19662> nothing
<19662> nothing

//<19663> nothing
<19663> nothing

//<19664> nothing
<19664> nothing

//<19665> nothing
<19665> nothing

//<19666> nothing
<19666> nothing

//<19667> 日向
<19667> 日向

//<19668> 男Ｂ
<19668> 男Ｂ

//<19669> エロエロ団総帥
<19669> エロエロ団総帥

//<19670> イケチン
<19670> イケチン

//<19671> ホモ太
<19671> ホモ太

//<19672> ひなチン
<19672> ひなチン

//<19673> 秀樹
<19673> 秀樹

//<19674> 男子生徒
<19674> 男子生徒

//<19675> ？？
<19675> ？？

//<19676> 「お前も初日から、びびらずによく頑張れたよな」
<19676> 「お前も初日から、びびらずによく頑張れたよな」

//<19677> 音無
<19677> 音無

//<19678> クソ坊主
<19678> クソ坊主

//<19679> 代理人
<19679> 代理人

//<19680> 微妙すぎるイケメン
<19680> 微妙すぎるイケメン

//<19681> ロリコン
<19681> ロリコン

//<19682> メガネ仲間
<19682> メガネ仲間

//<19683> 暗算日本記録保持者
<19683> 暗算日本記録保持者

//<19684> 通り魔
<19684> 通り魔

//<19685> 記憶ナシ男
<19685> 記憶ナシ男

//<19686> 音速
<19686> 音速

//<19687> 無限
<19687> 無限

//<19688> エロ侍
<19688> エロ侍

//<19689> エロエロ団ナンバー１
<19689> エロエロ団ナンバー１

//<19690> ただのエロ少年
<19690> ただのエロ少年

//<19691> ユリブサイク
<19691> ユリブサイク

//<19692> ドピュッシー
<19692> ドピュッシー

//<19693> アメリカンエロドッグ
<19693> アメリカンエロドッグ

//<19694> ゼウス
<19694> ゼウス

//<19695> 日向markⅡ
<19695> 日向markⅡ

//<19696> 糞虫
<19696> 糞虫

//<19697> 量産型日向
<19697> 量産型日向

//<19698> ？？
<19698> ？？

//<19699> 「びびっていたさ…お前が助けに来てくれるまではな」
<19699> 「びびっていたさ…お前が助けに来てくれるまではな」

//<19700> 音無
<19700> 音無

//<19701> クソ坊主
<19701> クソ坊主

//<19702> 代理人
<19702> 代理人

//<19703> 微妙すぎるイケメン
<19703> 微妙すぎるイケメン

//<19704> ロリコン
<19704> ロリコン

//<19705> メガネ仲間
<19705> メガネ仲間

//<19706> 暗算日本記録保持者
<19706> 暗算日本記録保持者

//<19707> 通り魔
<19707> 通り魔

//<19708> 記憶ナシ男
<19708> 記憶ナシ男

//<19709> 音速
<19709> 音速

//<19710> 無限
<19710> 無限

//<19711> エロ侍
<19711> エロ侍

//<19712> エロエロ団ナンバー１
<19712> エロエロ団ナンバー１

//<19713> ただのエロ少年
<19713> ただのエロ少年

//<19714> ユリブサイク
<19714> ユリブサイク

//<19715> ドピュッシー
<19715> ドピュッシー

//<19716> アメリカンエロドッグ
<19716> アメリカンエロドッグ

//<19717> ゼウス
<19717> ゼウス

//<19718> 日向markⅡ
<19718> 日向markⅡ

//<19719> 糞虫
<19719> 糞虫

//<19720> 量産型日向
<19720> 量産型日向

//<19721> ？？
<19721> ？？

//<19722> 「でも、その後はお前のおかげでリラックスできた。サンキュな」
<19722> 「でも、その後はお前のおかげでリラックスできた。サンキュな」

//<19723> nothing
<19723> nothing

//<19724> nothing
<19724> nothing

//<19725> nothing
<19725> nothing

//<19726> nothing
<19726> nothing

//<19727> nothing
<19727> nothing

//<19728> 日向
<19728> 日向

//<19729> 男Ｂ
<19729> 男Ｂ

//<19730> エロエロ団総帥
<19730> エロエロ団総帥

//<19731> イケチン
<19731> イケチン

//<19732> ホモ太
<19732> ホモ太

//<19733> ひなチン
<19733> ひなチン

//<19734> 秀樹
<19734> 秀樹

//<19735> 男子生徒
<19735> 男子生徒

//<19736> ？？
<19736> ？？

//<19737> 「そんな面と向かって言われると、さすがに照れるぜ…」
<19737> 「そんな面と向かって言われると、さすがに照れるぜ…」

//<19738> 音無
<19738> 音無

//<19739> クソ坊主
<19739> クソ坊主

//<19740> 代理人
<19740> 代理人

//<19741> 微妙すぎるイケメン
<19741> 微妙すぎるイケメン

//<19742> ロリコン
<19742> ロリコン

//<19743> メガネ仲間
<19743> メガネ仲間

//<19744> 暗算日本記録保持者
<19744> 暗算日本記録保持者

//<19745> 通り魔
<19745> 通り魔

//<19746> 記憶ナシ男
<19746> 記憶ナシ男

//<19747> 音速
<19747> 音速

//<19748> 無限
<19748> 無限

//<19749> エロ侍
<19749> エロ侍

//<19750> エロエロ団ナンバー１
<19750> エロエロ団ナンバー１

//<19751> ただのエロ少年
<19751> ただのエロ少年

//<19752> ユリブサイク
<19752> ユリブサイク

//<19753> ドピュッシー
<19753> ドピュッシー

//<19754> アメリカンエロドッグ
<19754> アメリカンエロドッグ

//<19755> ゼウス
<19755> ゼウス

//<19756> 日向markⅡ
<19756> 日向markⅡ

//<19757> 糞虫
<19757> 糞虫

//<19758> 量産型日向
<19758> 量産型日向

//<19759> ？？
<19759> ？？

//<19760> 「あがれよ。お返しに俺が背中洗ってやるから」
<19760> 「あがれよ。お返しに俺が背中洗ってやるから」

//<19761> nothing
<19761> nothing

//<19762> nothing
<19762> nothing

//<19763> nothing
<19763> nothing

//<19764> nothing
<19764> nothing

//<19765> nothing
<19765> nothing

//<19766> 日向
<19766> 日向

//<19767> 男Ｂ
<19767> 男Ｂ

//<19768> エロエロ団総帥
<19768> エロエロ団総帥

//<19769> イケチン
<19769> イケチン

//<19770> ホモ太
<19770> ホモ太

//<19771> ひなチン
<19771> ひなチン

//<19772> 秀樹
<19772> 秀樹

//<19773> 男子生徒
<19773> 男子生徒

//<19774> ？？
<19774> ？？

//<19775> 「そんなこと新入りにはさせられねー。気持ちだけ受け取っておくよ」
<19775> 「そんなこと新入りにはさせられねー。気持ちだけ受け取っておくよ」

//<19776> 音無
<19776> 音無

//<19777> クソ坊主
<19777> クソ坊主

//<19778> 代理人
<19778> 代理人

//<19779> 微妙すぎるイケメン
<19779> 微妙すぎるイケメン

//<19780> ロリコン
<19780> ロリコン

//<19781> メガネ仲間
<19781> メガネ仲間

//<19782> 暗算日本記録保持者
<19782> 暗算日本記録保持者

//<19783> 通り魔
<19783> 通り魔

//<19784> 記憶ナシ男
<19784> 記憶ナシ男

//<19785> 音速
<19785> 音速

//<19786> 無限
<19786> 無限

//<19787> エロ侍
<19787> エロ侍

//<19788> エロエロ団ナンバー１
<19788> エロエロ団ナンバー１

//<19789> ただのエロ少年
<19789> ただのエロ少年

//<19790> ユリブサイク
<19790> ユリブサイク

//<19791> ドピュッシー
<19791> ドピュッシー

//<19792> アメリカンエロドッグ
<19792> アメリカンエロドッグ

//<19793> ゼウス
<19793> ゼウス

//<19794> 日向markⅡ
<19794> 日向markⅡ

//<19795> 糞虫
<19795> 糞虫

//<19796> 量産型日向
<19796> 量産型日向

//<19797> ？？
<19797> ？？

//<19798> 「そこはやらせろよっ！」
<19798> 「そこはやらせろよっ！」

//<19799> nothing
<19799> nothing

//<19800> nothing
<19800> nothing

//<19801> nothing
<19801> nothing

//<19802> nothing
<19802> nothing

//<19803> nothing
<19803> nothing

//<19804> 日向
<19804> 日向

//<19805> 男Ｂ
<19805> 男Ｂ

//<19806> エロエロ団総帥
<19806> エロエロ団総帥

//<19807> イケチン
<19807> イケチン

//<19808> ホモ太
<19808> ホモ太

//<19809> ひなチン
<19809> ひなチン

//<19810> 秀樹
<19810> 秀樹

//<19811> 男子生徒
<19811> 男子生徒

//<19812> ？？
<19812> ？？

//<19813> 「だったら、俺もお返しにしてやるよ」
<19813> 「だったら、俺もお返しにしてやるよ」

//<19814> 音無
<19814> 音無

//<19815> クソ坊主
<19815> クソ坊主

//<19816> 代理人
<19816> 代理人

//<19817> 微妙すぎるイケメン
<19817> 微妙すぎるイケメン

//<19818> ロリコン
<19818> ロリコン

//<19819> メガネ仲間
<19819> メガネ仲間

//<19820> 暗算日本記録保持者
<19820> 暗算日本記録保持者

//<19821> 通り魔
<19821> 通り魔

//<19822> 記憶ナシ男
<19822> 記憶ナシ男

//<19823> 音速
<19823> 音速

//<19824> 無限
<19824> 無限

//<19825> エロ侍
<19825> エロ侍

//<19826> エロエロ団ナンバー１
<19826> エロエロ団ナンバー１

//<19827> ただのエロ少年
<19827> ただのエロ少年

//<19828> ユリブサイク
<19828> ユリブサイク

//<19829> ドピュッシー
<19829> ドピュッシー

//<19830> アメリカンエロドッグ
<19830> アメリカンエロドッグ

//<19831> ゼウス
<19831> ゼウス

//<19832> 日向markⅡ
<19832> 日向markⅡ

//<19833> 糞虫
<19833> 糞虫

//<19834> 量産型日向
<19834> 量産型日向

//<19835> ？？
<19835> ？？

//<19836> 「よぅし！」
<19836> 「よぅし！」

//<19837> none
<19837> none

//<19838> bs3_
<19838> bs3_

//<19839> nothing
<19839> nothing

//<19840> nothing
<19840> nothing

//<19841> nothing
<19841> nothing

//<19842> nothing
<19842> nothing

//<19843> nothing
<19843> nothing

//<19844> nothing
<19844> nothing

//<19845> 
<19845> 

//<19846> 
<19846> 

//<19847> nothing
<19847> nothing

//<19848> 日向
<19848> 日向

//<19849> 男Ｂ
<19849> 男Ｂ

//<19850> エロエロ団総帥
<19850> エロエロ団総帥

//<19851> イケチン
<19851> イケチン

//<19852> ホモ太
<19852> ホモ太

//<19853> ひなチン
<19853> ひなチン

//<19854> 秀樹
<19854> 秀樹

//<19855> 男子生徒
<19855> 男子生徒

//<19856> ？？
<19856> ？？

//<19857> 「おいおい、そこは違うだろっ！　こいつめぇ！」
<19857> 「おいおい、そこは違うだろっ！　こいつめぇ！」

//<19858> 音無
<19858> 音無

//<19859> クソ坊主
<19859> クソ坊主

//<19860> 代理人
<19860> 代理人

//<19861> 微妙すぎるイケメン
<19861> 微妙すぎるイケメン

//<19862> ロリコン
<19862> ロリコン

//<19863> メガネ仲間
<19863> メガネ仲間

//<19864> 暗算日本記録保持者
<19864> 暗算日本記録保持者

//<19865> 通り魔
<19865> 通り魔

//<19866> 記憶ナシ男
<19866> 記憶ナシ男

//<19867> 音速
<19867> 音速

//<19868> 無限
<19868> 無限

//<19869> エロ侍
<19869> エロ侍

//<19870> エロエロ団ナンバー１
<19870> エロエロ団ナンバー１

//<19871> ただのエロ少年
<19871> ただのエロ少年

//<19872> ユリブサイク
<19872> ユリブサイク

//<19873> ドピュッシー
<19873> ドピュッシー

//<19874> アメリカンエロドッグ
<19874> アメリカンエロドッグ

//<19875> ゼウス
<19875> ゼウス

//<19876> 日向markⅡ
<19876> 日向markⅡ

//<19877> 糞虫
<19877> 糞虫

//<19878> 量産型日向
<19878> 量産型日向

//<19879> ？？
<19879> ？？

//<19880> 「はっは！　やめろよ、日向ぁ！」
<19880> 「はっは！　やめろよ、日向ぁ！」

//<19881> nothing
<19881> nothing

//<19882> nothing
<19882> nothing

//<19883> nothing
<19883> nothing

//<19884> nothing
<19884> nothing

//<19885> nothing
<19885> nothing

//<19886> 日向
<19886> 日向

//<19887> 男Ｂ
<19887> 男Ｂ

//<19888> エロエロ団総帥
<19888> エロエロ団総帥

//<19889> イケチン
<19889> イケチン

//<19890> ホモ太
<19890> ホモ太

//<19891> ひなチン
<19891> ひなチン

//<19892> 秀樹
<19892> 秀樹

//<19893> 男子生徒
<19893> 男子生徒

//<19894> ？？
<19894> ？？

//<19895> 「いやいや、まだまだ許さないぜぇーー？」
<19895> 「いやいや、まだまだ許さないぜぇーー？」

//<19896> 音無
<19896> 音無

//<19897> クソ坊主
<19897> クソ坊主

//<19898> 代理人
<19898> 代理人

//<19899> 微妙すぎるイケメン
<19899> 微妙すぎるイケメン

//<19900> ロリコン
<19900> ロリコン

//<19901> メガネ仲間
<19901> メガネ仲間

//<19902> 暗算日本記録保持者
<19902> 暗算日本記録保持者

//<19903> 通り魔
<19903> 通り魔

//<19904> 記憶ナシ男
<19904> 記憶ナシ男

//<19905> 音速
<19905> 音速

//<19906> 無限
<19906> 無限

//<19907> エロ侍
<19907> エロ侍

//<19908> エロエロ団ナンバー１
<19908> エロエロ団ナンバー１

//<19909> ただのエロ少年
<19909> ただのエロ少年

//<19910> ユリブサイク
<19910> ユリブサイク

//<19911> ドピュッシー
<19911> ドピュッシー

//<19912> アメリカンエロドッグ
<19912> アメリカンエロドッグ

//<19913> ゼウス
<19913> ゼウス

//<19914> 日向markⅡ
<19914> 日向markⅡ

//<19915> 糞虫
<19915> 糞虫

//<19916> 量産型日向
<19916> 量産型日向

//<19917> ？？
<19917> ？？

//<19918> 「でも、こう受けたら、どうなるかなぁーー！？」
<19918> 「でも、こう受けたら、どうなるかなぁーー！？」

//<19919> nothing
<19919> nothing

//<19920> nothing
<19920> nothing

//<19921> nothing
<19921> nothing

//<19922> nothing
<19922> nothing

//<19923> nothing
<19923> nothing

//<19924> 日向
<19924> 日向

//<19925> 男Ｂ
<19925> 男Ｂ

//<19926> エロエロ団総帥
<19926> エロエロ団総帥

//<19927> イケチン
<19927> イケチン

//<19928> ホモ太
<19928> ホモ太

//<19929> ひなチン
<19929> ひなチン

//<19930> 秀樹
<19930> 秀樹

//<19931> 男子生徒
<19931> 男子生徒

//<19932> ？？
<19932> ？？

//<19933> 「やべっ！　それやべーーってぇっ！！」
<19933> 「やべっ！　それやべーーってぇっ！！」

//<19934> 音無
<19934> 音無

//<19935> クソ坊主
<19935> クソ坊主

//<19936> 代理人
<19936> 代理人

//<19937> 微妙すぎるイケメン
<19937> 微妙すぎるイケメン

//<19938> ロリコン
<19938> ロリコン

//<19939> メガネ仲間
<19939> メガネ仲間

//<19940> 暗算日本記録保持者
<19940> 暗算日本記録保持者

//<19941> 通り魔
<19941> 通り魔

//<19942> 記憶ナシ男
<19942> 記憶ナシ男

//<19943> 音速
<19943> 音速

//<19944> 無限
<19944> 無限

//<19945> エロ侍
<19945> エロ侍

//<19946> エロエロ団ナンバー１
<19946> エロエロ団ナンバー１

//<19947> ただのエロ少年
<19947> ただのエロ少年

//<19948> ユリブサイク
<19948> ユリブサイク

//<19949> ドピュッシー
<19949> ドピュッシー

//<19950> アメリカンエロドッグ
<19950> アメリカンエロドッグ

//<19951> ゼウス
<19951> ゼウス

//<19952> 日向markⅡ
<19952> 日向markⅡ

//<19953> 糞虫
<19953> 糞虫

//<19954> 量産型日向
<19954> 量産型日向

//<19955> ？？
<19955> ？？

//<19956> 「とまんねぇーーぜーーー！？」
<19956> 「とまんねぇーーぜーーー！？」

//<19957> nothing
<19957> nothing

//<19958> nothing
<19958> nothing

//<19959> nothing
<19959> nothing

//<19960> nothing
<19960> nothing

//<19961> nothing
<19961> nothing

//<19962> 日向
<19962> 日向

//<19963> 男Ｂ
<19963> 男Ｂ

//<19964> エロエロ団総帥
<19964> エロエロ団総帥

//<19965> イケチン
<19965> イケチン

//<19966> ホモ太
<19966> ホモ太

//<19967> ひなチン
<19967> ひなチン

//<19968> 秀樹
<19968> 秀樹

//<19969> 男子生徒
<19969> 男子生徒

//<19970> ？？
<19970> ？？

//<19971> 「やめろっ！　やめろって！　このやろぉーーー！！」
<19971> 「やめろっ！　やめろって！　このやろぉーーー！！」

//<19972> しばらく、ふたりでキャッキャウフフした。
<19972> しばらく、ふたりでキャッキャウフフした。

//<19973> none
<19973> none

//<19974> none
<19974> none

//<19975> none
<19975> none

//<19976> none
<19976> none

//<19977> 音無
<19977> 音無

//<19978> クソ坊主
<19978> クソ坊主

//<19979> 代理人
<19979> 代理人

//<19980> 微妙すぎるイケメン
<19980> 微妙すぎるイケメン

//<19981> ロリコン
<19981> ロリコン

//<19982> メガネ仲間
<19982> メガネ仲間

//<19983> 暗算日本記録保持者
<19983> 暗算日本記録保持者

//<19984> 通り魔
<19984> 通り魔

//<19985> 記憶ナシ男
<19985> 記憶ナシ男

//<19986> 音速
<19986> 音速

//<19987> 無限
<19987> 無限

//<19988> エロ侍
<19988> エロ侍

//<19989> エロエロ団ナンバー１
<19989> エロエロ団ナンバー１

//<19990> ただのエロ少年
<19990> ただのエロ少年

//<19991> ユリブサイク
<19991> ユリブサイク

//<19992> ドピュッシー
<19992> ドピュッシー

//<19993> アメリカンエロドッグ
<19993> アメリカンエロドッグ

//<19994> ゼウス
<19994> ゼウス

//<19995> 日向markⅡ
<19995> 日向markⅡ

//<19996> 糞虫
<19996> 糞虫

//<19997> 量産型日向
<19997> 量産型日向

//<19998> ？？
<19998> ？？

//<19999> 「ふぅー…」
<19999> 「ふぅー…」

//<20000> 日向
<20000> 日向

//<20001> 男Ｂ
<20001> 男Ｂ

//<20002> エロエロ団総帥
<20002> エロエロ団総帥

//<20003> イケチン
<20003> イケチン

//<20004> ホモ太
<20004> ホモ太

//<20005> ひなチン
<20005> ひなチン

//<20006> 秀樹
<20006> 秀樹

//<20007> 男子生徒
<20007> 男子生徒

//<20008> ？？
<20008> ？？

//<20009> 「はぁーー…」
<20009> 「はぁーー…」

//<20010> 日向
<20010> 日向

//<20011> 男Ｂ
<20011> 男Ｂ

//<20012> エロエロ団総帥
<20012> エロエロ団総帥

//<20013> イケチン
<20013> イケチン

//<20014> ホモ太
<20014> ホモ太

//<20015> ひなチン
<20015> ひなチン

//<20016> 秀樹
<20016> 秀樹

//<20017> 男子生徒
<20017> 男子生徒

//<20018> ？？
<20018> ？？

//<20019> 「はしゃぎすぎちまったな…」
<20019> 「はしゃぎすぎちまったな…」

//<20020> 音無
<20020> 音無

//<20021> クソ坊主
<20021> クソ坊主

//<20022> 代理人
<20022> 代理人

//<20023> 微妙すぎるイケメン
<20023> 微妙すぎるイケメン

//<20024> ロリコン
<20024> ロリコン

//<20025> メガネ仲間
<20025> メガネ仲間

//<20026> 暗算日本記録保持者
<20026> 暗算日本記録保持者

//<20027> 通り魔
<20027> 通り魔

//<20028> 記憶ナシ男
<20028> 記憶ナシ男

//<20029> 音速
<20029> 音速

//<20030> 無限
<20030> 無限

//<20031> エロ侍
<20031> エロ侍

//<20032> エロエロ団ナンバー１
<20032> エロエロ団ナンバー１

//<20033> ただのエロ少年
<20033> ただのエロ少年

//<20034> ユリブサイク
<20034> ユリブサイク

//<20035> ドピュッシー
<20035> ドピュッシー

//<20036> アメリカンエロドッグ
<20036> アメリカンエロドッグ

//<20037> ゼウス
<20037> ゼウス

//<20038> 日向markⅡ
<20038> 日向markⅡ

//<20039> 糞虫
<20039> 糞虫

//<20040> 量産型日向
<20040> 量産型日向

//<20041> ？？
<20041> ？？

//<20042> 「だな…」
<20042> 「だな…」

//<20043> 風呂上がりなのに、疲れ切ってしまっていた…。
<20043> 風呂上がりなのに、疲れ切ってしまっていた…。

//<20044> お互いジャージに着替え、部屋へ戻る。
<20044> お互いジャージに着替え、部屋へ戻る。

//<20045> 音無
<20045> 音無

//<20046> クソ坊主
<20046> クソ坊主

//<20047> 代理人
<20047> 代理人

//<20048> 微妙すぎるイケメン
<20048> 微妙すぎるイケメン

//<20049> ロリコン
<20049> ロリコン

//<20050> メガネ仲間
<20050> メガネ仲間

//<20051> 暗算日本記録保持者
<20051> 暗算日本記録保持者

//<20052> 通り魔
<20052> 通り魔

//<20053> 記憶ナシ男
<20053> 記憶ナシ男

//<20054> 音速
<20054> 音速

//<20055> 無限
<20055> 無限

//<20056> エロ侍
<20056> エロ侍

//<20057> エロエロ団ナンバー１
<20057> エロエロ団ナンバー１

//<20058> ただのエロ少年
<20058> ただのエロ少年

//<20059> ユリブサイク
<20059> ユリブサイク

//<20060> ドピュッシー
<20060> ドピュッシー

//<20061> アメリカンエロドッグ
<20061> アメリカンエロドッグ

//<20062> ゼウス
<20062> ゼウス

//<20063> 日向markⅡ
<20063> 日向markⅡ

//<20064> 糞虫
<20064> 糞虫

//<20065> 量産型日向
<20065> 量産型日向

//<20066> ？？
<20066> ？？

//<20067> 「俺はまったく戦力にならなかった…」
<20067> 「俺はまったく戦力にならなかった…」

//<20068> nothing
<20068> nothing

//<20069> nothing
<20069> nothing

//<20070> nothing
<20070> nothing

//<20071> nothing
<20071> nothing

//<20072> nothing
<20072> nothing

//<20073> 日向
<20073> 日向

//<20074> 男Ｂ
<20074> 男Ｂ

//<20075> エロエロ団総帥
<20075> エロエロ団総帥

//<20076> イケチン
<20076> イケチン

//<20077> ホモ太
<20077> ホモ太

//<20078> ひなチン
<20078> ひなチン

//<20079> 秀樹
<20079> 秀樹

//<20080> 男子生徒
<20080> 男子生徒

//<20081> ？？
<20081> ？？

//<20082> 「初日なんだから、それは仕方ねーよ。この世界では誰もが成長するし、慣れていけば問題ない」
<20082> 「初日なんだから、それは仕方ねーよ。この世界では誰もが成長するし、慣れていけば問題ない」

//<20083> 音無
<20083> 音無

//<20084> クソ坊主
<20084> クソ坊主

//<20085> 代理人
<20085> 代理人

//<20086> 微妙すぎるイケメン
<20086> 微妙すぎるイケメン

//<20087> ロリコン
<20087> ロリコン

//<20088> メガネ仲間
<20088> メガネ仲間

//<20089> 暗算日本記録保持者
<20089> 暗算日本記録保持者

//<20090> 通り魔
<20090> 通り魔

//<20091> 記憶ナシ男
<20091> 記憶ナシ男

//<20092> 音速
<20092> 音速

//<20093> 無限
<20093> 無限

//<20094> エロ侍
<20094> エロ侍

//<20095> エロエロ団ナンバー１
<20095> エロエロ団ナンバー１

//<20096> ただのエロ少年
<20096> ただのエロ少年

//<20097> ユリブサイク
<20097> ユリブサイク

//<20098> ドピュッシー
<20098> ドピュッシー

//<20099> アメリカンエロドッグ
<20099> アメリカンエロドッグ

//<20100> ゼウス
<20100> ゼウス

//<20101> 日向markⅡ
<20101> 日向markⅡ

//<20102> 糞虫
<20102> 糞虫

//<20103> 量産型日向
<20103> 量産型日向

//<20104> ？？
<20104> ？？

//<20105> 「そう言ってもらえると助かるよ…」
<20105> 「そう言ってもらえると助かるよ…」

//<20106> 音無
<20106> 音無

//<20107> クソ坊主
<20107> クソ坊主

//<20108> 代理人
<20108> 代理人

//<20109> 微妙すぎるイケメン
<20109> 微妙すぎるイケメン

//<20110> ロリコン
<20110> ロリコン

//<20111> メガネ仲間
<20111> メガネ仲間

//<20112> 暗算日本記録保持者
<20112> 暗算日本記録保持者

//<20113> 通り魔
<20113> 通り魔

//<20114> 記憶ナシ男
<20114> 記憶ナシ男

//<20115> 音速
<20115> 音速

//<20116> 無限
<20116> 無限

//<20117> エロ侍
<20117> エロ侍

//<20118> エロエロ団ナンバー１
<20118> エロエロ団ナンバー１

//<20119> ただのエロ少年
<20119> ただのエロ少年

//<20120> ユリブサイク
<20120> ユリブサイク

//<20121> ドピュッシー
<20121> ドピュッシー

//<20122> アメリカンエロドッグ
<20122> アメリカンエロドッグ

//<20123> ゼウス
<20123> ゼウス

//<20124> 日向markⅡ
<20124> 日向markⅡ

//<20125> 糞虫
<20125> 糞虫

//<20126> 量産型日向
<20126> 量産型日向

//<20127> ？？
<20127> ？？

//<20128> 「やっぱお前はいい奴だな…」
