// Newline command format: {0000} (newline type)
// 0d = append
// 0e = new page
// anything else is unknown

//<0000> nothing

//<3518> nothing
<3518> nothing

//<3519> 音無
<3519> 音無

//<3520> クソ坊主
<3520> クソ坊主

//<3521> 代理人
<3521> 代理人

//<3522> 微妙すぎるイケメン
<3522> 微妙すぎるイケメン

//<3523> ロリコン
<3523> ロリコン

//<3524> メガネ仲間
<3524> メガネ仲間

//<3525> 暗算日本記録保持者
<3525> 暗算日本記録保持者

//<3526> 通り魔
<3526> 通り魔

//<3527> 記憶ナシ男
<3527> 記憶ナシ男

//<3528> 音速
<3528> 音速

//<3529> 無限
<3529> 無限

//<3530> エロ侍
<3530> エロ侍

//<3531> エロエロ団ナンバー１
<3531> エロエロ団ナンバー１

//<3532> ただのエロ少年
<3532> ただのエロ少年

//<3533> ユリブサイク
<3533> ユリブサイク

//<3534> ドピュッシー
<3534> ドピュッシー

//<3535> アメリカンエロドッグ
<3535> アメリカンエロドッグ

//<3536> ゼウス
<3536> ゼウス

//<3537> 日向markⅡ
<3537> 日向markⅡ

//<3538> 糞虫
<3538> 糞虫

//<3539> 量産型日向
<3539> 量産型日向

//<3540> ？？
<3540> ？？

//<3541> 「ああ」
<3541> 「ああ」

//<3542> 音無
<3542> 音無

//<3543> クソ坊主
<3543> クソ坊主

//<3544> 代理人
<3544> 代理人

//<3545> 微妙すぎるイケメン
<3545> 微妙すぎるイケメン

//<3546> ロリコン
<3546> ロリコン

//<3547> メガネ仲間
<3547> メガネ仲間

//<3548> 暗算日本記録保持者
<3548> 暗算日本記録保持者

//<3549> 通り魔
<3549> 通り魔

//<3550> 記憶ナシ男
<3550> 記憶ナシ男

//<3551> 音速
<3551> 音速

//<3552> 無限
<3552> 無限

//<3553> エロ侍
<3553> エロ侍

//<3554> エロエロ団ナンバー１
<3554> エロエロ団ナンバー１

//<3555> ただのエロ少年
<3555> ただのエロ少年

//<3556> ユリブサイク
<3556> ユリブサイク

//<3557> ドピュッシー
<3557> ドピュッシー

//<3558> アメリカンエロドッグ
<3558> アメリカンエロドッグ

//<3559> ゼウス
<3559> ゼウス

//<3560> 日向markⅡ
<3560> 日向markⅡ

//<3561> 糞虫
<3561> 糞虫

//<3562> 量産型日向
<3562> 量産型日向

//<3563> ？？
<3563> ？？

//<3564> 「クソ坊主だ。よろしく」
<3564> 「クソ坊主だ。よろしく」

//<3565> 音無
<3565> 音無

//<3566> クソ坊主
<3566> クソ坊主

//<3567> 代理人
<3567> 代理人

//<3568> 微妙すぎるイケメン
<3568> 微妙すぎるイケメン

//<3569> ロリコン
<3569> ロリコン

//<3570> メガネ仲間
<3570> メガネ仲間

//<3571> 暗算日本記録保持者
<3571> 暗算日本記録保持者

//<3572> 通り魔
<3572> 通り魔

//<3573> 記憶ナシ男
<3573> 記憶ナシ男

//<3574> 音速
<3574> 音速

//<3575> 無限
<3575> 無限

//<3576> エロ侍
<3576> エロ侍

//<3577> エロエロ団ナンバー１
<3577> エロエロ団ナンバー１

//<3578> ただのエロ少年
<3578> ただのエロ少年

//<3579> ユリブサイク
<3579> ユリブサイク

//<3580> ドピュッシー
<3580> ドピュッシー

//<3581> アメリカンエロドッグ
<3581> アメリカンエロドッグ

//<3582> ゼウス
<3582> ゼウス

//<3583> 日向markⅡ
<3583> 日向markⅡ

//<3584> 糞虫
<3584> 糞虫

//<3585> 量産型日向
<3585> 量産型日向

//<3586> ？？
<3586> ？？

//<3587> 「代理人だ。よろしく」
<3587> 「代理人だ。よろしく」

//<3588> 音無
<3588> 音無

//<3589> クソ坊主
<3589> クソ坊主

//<3590> 代理人
<3590> 代理人

//<3591> 微妙すぎるイケメン
<3591> 微妙すぎるイケメン

//<3592> ロリコン
<3592> ロリコン

//<3593> メガネ仲間
<3593> メガネ仲間

//<3594> 暗算日本記録保持者
<3594> 暗算日本記録保持者

//<3595> 通り魔
<3595> 通り魔

//<3596> 記憶ナシ男
<3596> 記憶ナシ男

//<3597> 音速
<3597> 音速

//<3598> 無限
<3598> 無限

//<3599> エロ侍
<3599> エロ侍

//<3600> エロエロ団ナンバー１
<3600> エロエロ団ナンバー１

//<3601> ただのエロ少年
<3601> ただのエロ少年

//<3602> ユリブサイク
<3602> ユリブサイク

//<3603> ドピュッシー
<3603> ドピュッシー

//<3604> アメリカンエロドッグ
<3604> アメリカンエロドッグ

//<3605> ゼウス
<3605> ゼウス

//<3606> 日向markⅡ
<3606> 日向markⅡ

//<3607> 糞虫
<3607> 糞虫

//<3608> 量産型日向
<3608> 量産型日向

//<3609> ？？
<3609> ？？

//<3610> 「微妙すぎるイケメンだ。よろしく」
<3610> 「微妙すぎるイケメンだ。よろしく」

//<3611> 音無
<3611> 音無

//<3612> クソ坊主
<3612> クソ坊主

//<3613> 代理人
<3613> 代理人

//<3614> 微妙すぎるイケメン
<3614> 微妙すぎるイケメン

//<3615> ロリコン
<3615> ロリコン

//<3616> メガネ仲間
<3616> メガネ仲間

//<3617> 暗算日本記録保持者
<3617> 暗算日本記録保持者

//<3618> 通り魔
<3618> 通り魔

//<3619> 記憶ナシ男
<3619> 記憶ナシ男

//<3620> 音速
<3620> 音速

//<3621> 無限
<3621> 無限

//<3622> エロ侍
<3622> エロ侍

//<3623> エロエロ団ナンバー１
<3623> エロエロ団ナンバー１

//<3624> ただのエロ少年
<3624> ただのエロ少年

//<3625> ユリブサイク
<3625> ユリブサイク

//<3626> ドピュッシー
<3626> ドピュッシー

//<3627> アメリカンエロドッグ
<3627> アメリカンエロドッグ

//<3628> ゼウス
<3628> ゼウス

//<3629> 日向markⅡ
<3629> 日向markⅡ

//<3630> 糞虫
<3630> 糞虫

//<3631> 量産型日向
<3631> 量産型日向

//<3632> ？？
<3632> ？？

//<3633> 「ロリコンだ。よろしく」
<3633> 「ロリコンだ。よろしく」

//<3634> 音無
<3634> 音無

//<3635> クソ坊主
<3635> クソ坊主

//<3636> 代理人
<3636> 代理人

//<3637> 微妙すぎるイケメン
<3637> 微妙すぎるイケメン

//<3638> ロリコン
<3638> ロリコン

//<3639> メガネ仲間
<3639> メガネ仲間

//<3640> 暗算日本記録保持者
<3640> 暗算日本記録保持者

//<3641> 通り魔
<3641> 通り魔

//<3642> 記憶ナシ男
<3642> 記憶ナシ男

//<3643> 音速
<3643> 音速

//<3644> 無限
<3644> 無限

//<3645> エロ侍
<3645> エロ侍

//<3646> エロエロ団ナンバー１
<3646> エロエロ団ナンバー１

//<3647> ただのエロ少年
<3647> ただのエロ少年

//<3648> ユリブサイク
<3648> ユリブサイク

//<3649> ドピュッシー
<3649> ドピュッシー

//<3650> アメリカンエロドッグ
<3650> アメリカンエロドッグ

//<3651> ゼウス
<3651> ゼウス

//<3652> 日向markⅡ
<3652> 日向markⅡ

//<3653> 糞虫
<3653> 糞虫

//<3654> 量産型日向
<3654> 量産型日向

//<3655> ？？
<3655> ？？

//<3656> 「メガネ仲間だ。よろしく」
<3656> 「メガネ仲間だ。よろしく」

//<3657> 音無
<3657> 音無

//<3658> クソ坊主
<3658> クソ坊主

//<3659> 代理人
<3659> 代理人

//<3660> 微妙すぎるイケメン
<3660> 微妙すぎるイケメン

//<3661> ロリコン
<3661> ロリコン

//<3662> メガネ仲間
<3662> メガネ仲間

//<3663> 暗算日本記録保持者
<3663> 暗算日本記録保持者

//<3664> 通り魔
<3664> 通り魔

//<3665> 記憶ナシ男
<3665> 記憶ナシ男

//<3666> 音速
<3666> 音速

//<3667> 無限
<3667> 無限

//<3668> エロ侍
<3668> エロ侍

//<3669> エロエロ団ナンバー１
<3669> エロエロ団ナンバー１

//<3670> ただのエロ少年
<3670> ただのエロ少年

//<3671> ユリブサイク
<3671> ユリブサイク

//<3672> ドピュッシー
<3672> ドピュッシー

//<3673> アメリカンエロドッグ
<3673> アメリカンエロドッグ

//<3674> ゼウス
<3674> ゼウス

//<3675> 日向markⅡ
<3675> 日向markⅡ

//<3676> 糞虫
<3676> 糞虫

//<3677> 量産型日向
<3677> 量産型日向

//<3678> ？？
<3678> ？？

//<3679> 「暗算日本記録保持者だ。よろしく」
<3679> 「暗算日本記録保持者だ。よろしく」

//<3680> 音無
<3680> 音無

//<3681> クソ坊主
<3681> クソ坊主

//<3682> 代理人
<3682> 代理人

//<3683> 微妙すぎるイケメン
<3683> 微妙すぎるイケメン

//<3684> ロリコン
<3684> ロリコン

//<3685> メガネ仲間
<3685> メガネ仲間

//<3686> 暗算日本記録保持者
<3686> 暗算日本記録保持者

//<3687> 通り魔
<3687> 通り魔

//<3688> 記憶ナシ男
<3688> 記憶ナシ男

//<3689> 音速
<3689> 音速

//<3690> 無限
<3690> 無限

//<3691> エロ侍
<3691> エロ侍

//<3692> エロエロ団ナンバー１
<3692> エロエロ団ナンバー１

//<3693> ただのエロ少年
<3693> ただのエロ少年

//<3694> ユリブサイク
<3694> ユリブサイク

//<3695> ドピュッシー
<3695> ドピュッシー

//<3696> アメリカンエロドッグ
<3696> アメリカンエロドッグ

//<3697> ゼウス
<3697> ゼウス

//<3698> 日向markⅡ
<3698> 日向markⅡ

//<3699> 糞虫
<3699> 糞虫

//<3700> 量産型日向
<3700> 量産型日向

//<3701> ？？
<3701> ？？

//<3702> 「通り魔だ。よろしく」
<3702> 「通り魔だ。よろしく」

//<3703> 音無
<3703> 音無

//<3704> クソ坊主
<3704> クソ坊主

//<3705> 代理人
<3705> 代理人

//<3706> 微妙すぎるイケメン
<3706> 微妙すぎるイケメン

//<3707> ロリコン
<3707> ロリコン

//<3708> メガネ仲間
<3708> メガネ仲間

//<3709> 暗算日本記録保持者
<3709> 暗算日本記録保持者

//<3710> 通り魔
<3710> 通り魔

//<3711> 記憶ナシ男
<3711> 記憶ナシ男

//<3712> 音速
<3712> 音速

//<3713> 無限
<3713> 無限

//<3714> エロ侍
<3714> エロ侍

//<3715> エロエロ団ナンバー１
<3715> エロエロ団ナンバー１

//<3716> ただのエロ少年
<3716> ただのエロ少年

//<3717> ユリブサイク
<3717> ユリブサイク

//<3718> ドピュッシー
<3718> ドピュッシー

//<3719> アメリカンエロドッグ
<3719> アメリカンエロドッグ

//<3720> ゼウス
<3720> ゼウス

//<3721> 日向markⅡ
<3721> 日向markⅡ

//<3722> 糞虫
<3722> 糞虫

//<3723> 量産型日向
<3723> 量産型日向

//<3724> ？？
<3724> ？？

//<3725> 「記憶ナシ男だ。よろしく」
<3725> 「記憶ナシ男だ。よろしく」

//<3726> 音無
<3726> 音無

//<3727> クソ坊主
<3727> クソ坊主

//<3728> 代理人
<3728> 代理人

//<3729> 微妙すぎるイケメン
<3729> 微妙すぎるイケメン

//<3730> ロリコン
<3730> ロリコン

//<3731> メガネ仲間
<3731> メガネ仲間

//<3732> 暗算日本記録保持者
<3732> 暗算日本記録保持者

//<3733> 通り魔
<3733> 通り魔

//<3734> 記憶ナシ男
<3734> 記憶ナシ男

//<3735> 音速
<3735> 音速

//<3736> 無限
<3736> 無限

//<3737> エロ侍
<3737> エロ侍

//<3738> エロエロ団ナンバー１
<3738> エロエロ団ナンバー１

//<3739> ただのエロ少年
<3739> ただのエロ少年

//<3740> ユリブサイク
<3740> ユリブサイク

//<3741> ドピュッシー
<3741> ドピュッシー

//<3742> アメリカンエロドッグ
<3742> アメリカンエロドッグ

//<3743> ゼウス
<3743> ゼウス

//<3744> 日向markⅡ
<3744> 日向markⅡ

//<3745> 糞虫
<3745> 糞虫

//<3746> 量産型日向
<3746> 量産型日向

//<3747> ？？
<3747> ？？

//<3748> 「音速だ。よろしく」
<3748> 「音速だ。よろしく」

//<3749> 音無
<3749> 音無

//<3750> クソ坊主
<3750> クソ坊主

//<3751> 代理人
<3751> 代理人

//<3752> 微妙すぎるイケメン
<3752> 微妙すぎるイケメン

//<3753> ロリコン
<3753> ロリコン

//<3754> メガネ仲間
<3754> メガネ仲間

//<3755> 暗算日本記録保持者
<3755> 暗算日本記録保持者

//<3756> 通り魔
<3756> 通り魔

//<3757> 記憶ナシ男
<3757> 記憶ナシ男

//<3758> 音速
<3758> 音速

//<3759> 無限
<3759> 無限

//<3760> エロ侍
<3760> エロ侍

//<3761> エロエロ団ナンバー１
<3761> エロエロ団ナンバー１

//<3762> ただのエロ少年
<3762> ただのエロ少年

//<3763> ユリブサイク
<3763> ユリブサイク

//<3764> ドピュッシー
<3764> ドピュッシー

//<3765> アメリカンエロドッグ
<3765> アメリカンエロドッグ

//<3766> ゼウス
<3766> ゼウス

//<3767> 日向markⅡ
<3767> 日向markⅡ

//<3768> 糞虫
<3768> 糞虫

//<3769> 量産型日向
<3769> 量産型日向

//<3770> ？？
<3770> ？？

//<3771> 「無限だ。よろしく」
<3771> 「無限だ。よろしく」

//<3772> 音無
<3772> 音無

//<3773> クソ坊主
<3773> クソ坊主

//<3774> 代理人
<3774> 代理人

//<3775> 微妙すぎるイケメン
<3775> 微妙すぎるイケメン

//<3776> ロリコン
<3776> ロリコン

//<3777> メガネ仲間
<3777> メガネ仲間

//<3778> 暗算日本記録保持者
<3778> 暗算日本記録保持者

//<3779> 通り魔
<3779> 通り魔

//<3780> 記憶ナシ男
<3780> 記憶ナシ男

//<3781> 音速
<3781> 音速

//<3782> 無限
<3782> 無限

//<3783> エロ侍
<3783> エロ侍

//<3784> エロエロ団ナンバー１
<3784> エロエロ団ナンバー１

//<3785> ただのエロ少年
<3785> ただのエロ少年

//<3786> ユリブサイク
<3786> ユリブサイク

//<3787> ドピュッシー
<3787> ドピュッシー

//<3788> アメリカンエロドッグ
<3788> アメリカンエロドッグ

//<3789> ゼウス
<3789> ゼウス

//<3790> 日向markⅡ
<3790> 日向markⅡ

//<3791> 糞虫
<3791> 糞虫

//<3792> 量産型日向
<3792> 量産型日向

//<3793> ？？
<3793> ？？

//<3794> 「ただのエロ少年だ。よろしく」
<3794> 「ただのエロ少年だ。よろしく」

//<3795> 音無
<3795> 音無

//<3796> クソ坊主
<3796> クソ坊主

//<3797> 代理人
<3797> 代理人

//<3798> 微妙すぎるイケメン
<3798> 微妙すぎるイケメン

//<3799> ロリコン
<3799> ロリコン

//<3800> メガネ仲間
<3800> メガネ仲間

//<3801> 暗算日本記録保持者
<3801> 暗算日本記録保持者

//<3802> 通り魔
<3802> 通り魔

//<3803> 記憶ナシ男
<3803> 記憶ナシ男

//<3804> 音速
<3804> 音速

//<3805> 無限
<3805> 無限

//<3806> エロ侍
<3806> エロ侍

//<3807> エロエロ団ナンバー１
<3807> エロエロ団ナンバー１

//<3808> ただのエロ少年
<3808> ただのエロ少年

//<3809> ユリブサイク
<3809> ユリブサイク

//<3810> ドピュッシー
<3810> ドピュッシー

//<3811> アメリカンエロドッグ
<3811> アメリカンエロドッグ

//<3812> ゼウス
<3812> ゼウス

//<3813> 日向markⅡ
<3813> 日向markⅡ

//<3814> 糞虫
<3814> 糞虫

//<3815> 量産型日向
<3815> 量産型日向

//<3816> ？？
<3816> ？？

//<3817> 「エロ侍だ。よろしく」
<3817> 「エロ侍だ。よろしく」

//<3818> 音無
<3818> 音無

//<3819> クソ坊主
<3819> クソ坊主

//<3820> 代理人
<3820> 代理人

//<3821> 微妙すぎるイケメン
<3821> 微妙すぎるイケメン

//<3822> ロリコン
<3822> ロリコン

//<3823> メガネ仲間
<3823> メガネ仲間

//<3824> 暗算日本記録保持者
<3824> 暗算日本記録保持者

//<3825> 通り魔
<3825> 通り魔

//<3826> 記憶ナシ男
<3826> 記憶ナシ男

//<3827> 音速
<3827> 音速

//<3828> 無限
<3828> 無限

//<3829> エロ侍
<3829> エロ侍

//<3830> エロエロ団ナンバー１
<3830> エロエロ団ナンバー１

//<3831> ただのエロ少年
<3831> ただのエロ少年

//<3832> ユリブサイク
<3832> ユリブサイク

//<3833> ドピュッシー
<3833> ドピュッシー

//<3834> アメリカンエロドッグ
<3834> アメリカンエロドッグ

//<3835> ゼウス
<3835> ゼウス

//<3836> 日向markⅡ
<3836> 日向markⅡ

//<3837> 糞虫
<3837> 糞虫

//<3838> 量産型日向
<3838> 量産型日向

//<3839> ？？
<3839> ？？

//<3840> 「エロエロ団ナンバー１だ。よろしく」
<3840> 「エロエロ団ナンバー１だ。よろしく」

//<3841> nothing
<3841> nothing

//<3842> nothing
<3842> nothing

//<3843> nothing
<3843> nothing

//<3844> nothing
<3844> nothing

//<3845> nothing
<3845> nothing

//<3846> 女生徒Ａ
<3846> 女生徒Ａ

//<3847> 「あん？　舐めてんのか？」
<3847> 「あん？　舐めてんのか？」

//<3848> 関根
<3848> 関根

//<3849> 「ひぃやあぁぁぁーー！　ひとりめのモンスターの怒りを買っちまった、この男はぁぁーー！！」
<3849> 「ひぃやあぁぁぁーー！　ひとりめのモンスターの怒りを買っちまった、この男はぁぁーー！！」

//<3850> nothing
<3850> nothing

//<3851> nothing
<3851> nothing

//<3852> nothing
<3852> nothing

//<3853> nothing
<3853> nothing

//<3854> nothing
<3854> nothing

//<3855> 女生徒Ａ
<3855> 女生徒Ａ

//<3856> 「誰がモンスターだ、ああぁん！？」
<3856> 「誰がモンスターだ、ああぁん！？」

//<3857> nothing
<3857> nothing

//<3858> nothing
<3858> nothing

//<3859> nothing
<3859> nothing

//<3860> nothing
<3860> nothing

//<3861> nothing
<3861> nothing

//<3862> 入江
<3862> 入江

//<3863> 「しおりんも買っちゃったぁーー！！」
<3863> 「しおりんも買っちゃったぁーー！！」

//<3864> nothing
<3864> nothing

//<3865> nothing
<3865> nothing

//<3866> nothing
<3866> nothing

//<3867> nothing
<3867> nothing

//<3868> 岩沢
<3868> 岩沢

//<3869> 「おいおい、喧嘩はよせよ。あたしらが、すげー仲悪そうじゃないか」
<3869> 「おいおい、喧嘩はよせよ。あたしらが、すげー仲悪そうじゃないか」

//<3870> nothing
<3870> nothing

//<3871> nothing
<3871> nothing

//<3872> nothing
<3872> nothing

//<3873> nothing
<3873> nothing

//<3874> nothing
<3874> nothing

//<3875> 入江
<3875> 入江

//<3876> 「そうですそうです！　ガルデモはみーんな仲良しです！」
<3876> 「そうですそうです！　ガルデモはみーんな仲良しです！」

//<3877> nothing
<3877> nothing

//<3878> nothing
<3878> nothing

//<3879> nothing
<3879> nothing

//<3880> nothing
<3880> nothing

//<3881> nothing
<3881> nothing

//<3882> 女生徒Ａ
<3882> 女生徒Ａ
{5313c} 33 // 3882

//<3883> 「だっけか…？　ま、いいけどさ。なんなんだよ、こいつは」
<3883> 「だっけか…？　ま、いいけどさ。なんなんだよ、こいつは」

//<3884> nothing
<3884> nothing

//<3885> nothing
<3885> nothing

//<3886> nothing
<3886> nothing

//<3887> nothing
<3887> nothing

//<3888> nothing
<3888> nothing

//<3889> 第一印象は最悪のようで、睨みつけられる。
<3889> 第一印象は最悪のようで、睨みつけられる。

//<3890> 岩沢
<3890> 岩沢

//<3891> 「新入りだよ。いきなり幹部に抜擢されたんだ」
<3891> 「新入りだよ。いきなり幹部に抜擢されたんだ」

//<3892> nothing
<3892> nothing

//<3893> nothing
<3893> nothing

//<3894> nothing
<3894> nothing

//<3895> nothing
<3895> nothing

//<3896> nothing
<3896> nothing

//<3897> ひさ子
<3897> ひさ子
{534f8} 33 // 3897

//<3898> 「ふーーーん…あたしはひさ子。一応よろしく」
<3898> 「ふーーーん…あたしはひさ子。一応よろしく」

//<3899> nothing
<3899> nothing

//<3900> nothing
<3900> nothing

//<3901> nothing
<3901> nothing

//<3902> nothing
<3902> nothing

//<3903> nothing
<3903> nothing

//<3904> 音無
<3904> 音無

//<3905> クソ坊主
<3905> クソ坊主

//<3906> 代理人
<3906> 代理人

//<3907> 微妙すぎるイケメン
<3907> 微妙すぎるイケメン

//<3908> ロリコン
<3908> ロリコン

//<3909> メガネ仲間
<3909> メガネ仲間

//<3910> 暗算日本記録保持者
<3910> 暗算日本記録保持者

//<3911> 通り魔
<3911> 通り魔

//<3912> 記憶ナシ男
<3912> 記憶ナシ男

//<3913> 音速
<3913> 音速

//<3914> 無限
<3914> 無限

//<3915> エロ侍
<3915> エロ侍

//<3916> エロエロ団ナンバー１
<3916> エロエロ団ナンバー１

//<3917> ただのエロ少年
<3917> ただのエロ少年

//<3918> ユリブサイク
<3918> ユリブサイク

//<3919> ドピュッシー
<3919> ドピュッシー

//<3920> アメリカンエロドッグ
<3920> アメリカンエロドッグ

//<3921> ゼウス
<3921> ゼウス

//<3922> 日向markⅡ
<3922> 日向markⅡ

//<3923> 糞虫
<3923> 糞虫

//<3924> 量産型日向
<3924> 量産型日向

//<3925> ？？
<3925> ？？

//<3926> 「ああ…」
<3926> 「ああ…」

//<3927> nothing
<3927> nothing

//<3928> nothing
<3928> nothing

//<3929> nothing
<3929> nothing

//<3930> nothing
<3930> nothing

//<3931> nothing
<3931> nothing

//<3932> ひさ子
<3932> ひさ子

//<3933> 「で、なんの用で来たんだ？」
<3933> 「で、なんの用で来たんだ？」

//<3934> nothing
<3934> nothing

//<3935> nothing
<3935> nothing

//<3936> nothing
<3936> nothing

//<3937> nothing
<3937> nothing

//<3938> 関根
<3938> 関根

//<3939> 「これはもしかして…ミーハーな岩沢先輩目的では？　げへへ」
<3939> 「これはもしかして…ミーハーな岩沢先輩目的では？　げへへ」

//<3940> その可能性はある
<3940> その可能性はある

//<3941> ない
<3941> ない

//<3942> selbtn : 
<3942> selbtn : 

//<3943> nothing
<3943> nothing

//<3944> nothing
<3944> nothing

//<3945> nothing
<3945> nothing

//<3946> nothing
<3946> nothing

//<3947> nothing
<3947> nothing

//<3948> nothing
<3948> nothing

//<3949> 今はないが、今後そんなふうになる可能性はある。
<3949> 今はないが、今後そんなふうになる可能性はある。

//<3950> 音無
<3950> 音無

//<3951> クソ坊主
<3951> クソ坊主

//<3952> 代理人
<3952> 代理人

//<3953> 微妙すぎるイケメン
<3953> 微妙すぎるイケメン

//<3954> ロリコン
<3954> ロリコン

//<3955> メガネ仲間
<3955> メガネ仲間

//<3956> 暗算日本記録保持者
<3956> 暗算日本記録保持者

//<3957> 通り魔
<3957> 通り魔

//<3958> 記憶ナシ男
<3958> 記憶ナシ男

//<3959> 音速
<3959> 音速

//<3960> 無限
<3960> 無限

//<3961> エロ侍
<3961> エロ侍

//<3962> エロエロ団ナンバー１
<3962> エロエロ団ナンバー１

//<3963> ただのエロ少年
<3963> ただのエロ少年

//<3964> ユリブサイク
<3964> ユリブサイク

//<3965> ドピュッシー
<3965> ドピュッシー

//<3966> アメリカンエロドッグ
<3966> アメリカンエロドッグ

//<3967> ゼウス
<3967> ゼウス

//<3968> 日向markⅡ
<3968> 日向markⅡ

//<3969> 糞虫
<3969> 糞虫

//<3970> 量産型日向
<3970> 量産型日向

//<3971> ？？
<3971> ？？

//<3972> （さっきの歌っている姿を見せられれば、誰もが思うんじゃないか…？）
<3972> （さっきの歌っている姿を見せられれば、誰もが思うんじゃないか…？）

//<3973> nothing
<3973> nothing

//<3974> nothing
<3974> nothing

//<3975> nothing
<3975> nothing

//<3976> nothing
<3976> nothing

//<3977> nothing
<3977> nothing

//<3978> nothing
<3978> nothing

//<3979> んなわけない。
<3979> んなわけない。

//<3980> nothing
<3980> nothing

//<3981> nothing
<3981> nothing

//<3982> nothing
<3982> nothing

//<3983> nothing
<3983> nothing

//<3984> nothing
<3984> nothing

//<3985> 関根
<3985> 関根

//<3986> 「やめといたほうがいいですよー。岩沢先輩は、音楽にしか興味を示さない音楽キチですから」
<3986> 「やめといたほうがいいですよー。岩沢先輩は、音楽にしか興味を示さない音楽キチですから」

//<3987> nothing
<3987> nothing

//<3988> nothing
<3988> nothing

//<3989> nothing
<3989> nothing

//<3990> nothing
<3990> nothing

//<3991> 岩沢
<3991> 岩沢

//<3992> 「関根、てめーなー！」
<3992> 「関根、てめーなー！」

//<3993> nothing
<3993> nothing

//<3994> nothing
<3994> nothing

//<3995> nothing
<3995> nothing

//<3996> nothing
<3996> nothing

//<3997> nothing
<3997> nothing

//<3998> 岩沢
<3998> 岩沢

//<3999> 「合ってるから、反論できねーじゃねーか！」
<3999> 「合ってるから、反論できねーじゃねーか！」

//<4000> 合ってるのか！
<4000> 合ってるのか！

//<4001> nothing
<4001> nothing

//<4002> nothing
<4002> nothing

//<4003> nothing
<4003> nothing

//<4004> nothing
<4004> nothing

//<4005> nothing
<4005> nothing

//<4006> 関根
<4006> 関根

//<4007> 「なので、ここは小動物系で押しに弱いみゆきちこと、入江たんをお薦めします！」
<4007> 「なので、ここは小動物系で押しに弱いみゆきちこと、入江たんをお薦めします！」

//<4008> nothing
<4008> nothing

//<4009> nothing
<4009> nothing

//<4010> nothing
<4010> nothing

//<4011> nothing
<4011> nothing

//<4012> 今度は入江を推してくる。
<4012> 今度は入江を推してくる。

//<4013> nothing
<4013> nothing

//<4014> nothing
<4014> nothing

//<4015> nothing
<4015> nothing

//<4016> nothing
<4016> nothing

//<4017> 入江
<4017> 入江

//<4018> 「いやいやいや…」
<4018> 「いやいやいや…」

//<4019> nothing
<4019> nothing

//<4020> nothing
<4020> nothing

//<4021> nothing
<4021> nothing

//<4022> nothing
<4022> nothing

//<4023> nothing
<4023> nothing

//<4024> しかし、こんな内気そうな女の子が、さっきのドラムを叩いていた、というのか…。
<4024> しかし、こんな内気そうな女の子が、さっきのドラムを叩いていた、というのか…。

//<4025> nothing
<4025> nothing

//<4026> nothing
<4026> nothing

//<4027> nothing
<4027> nothing

//<4028> nothing
<4028> nothing

//<4029> nothing
<4029> nothing

//<4030> しかし、こんな内気そうな女の子が、あんなロックバンドのドラマーを務めているのか…。
<4030> しかし、こんな内気そうな女の子が、あんなロックバンドのドラマーを務めているのか…。

//<4031> nothing
<4031> nothing

//<4032> nothing
<4032> nothing

//<4033> nothing
<4033> nothing

//<4034> nothing
<4034> nothing

//<4035> nothing
<4035> nothing

//<4036> 関根
<4036> 関根
{56dd2} 33 // 4036

//<4037> 「戦線内恋愛が禁止とでも？　あたしはいつだって、みゆきちの幸せを願ってるのだよ、くっくっく」
<4037> 「戦線内恋愛が禁止とでも？　あたしはいつだって、みゆきちの幸せを願ってるのだよ、くっくっく」

//<4038> nothing
<4038> nothing

//<4039> nothing
<4039> nothing

//<4040> nothing
<4040> nothing

//<4041> nothing
<4041> nothing

//<4042> nothing
<4042> nothing

//<4043> nothing
<4043> nothing

//<4044> nothing
<4044> nothing

//<4045> nothing
<4045> nothing

//<4046> nothing
<4046> nothing

//<4047> nothing
<4047> nothing

//<4048> ひさ子
<4048> ひさ子

//<4049> 「こらこらーっ、無駄話してないで、始めるぞー」
<4049> 「こらこらーっ、無駄話してないで、始めるぞー」

//<4050> nothing
<4050> nothing

//<4051> nothing
<4051> nothing

//<4052> nothing
<4052> nothing

//<4053> 岩沢
<4053> 岩沢

//<4054> 「よし、じゃ、再開しよう」
<4054> 「よし、じゃ、再開しよう」

//<4055> nothing
<4055> nothing

//<4056> nothing
<4056> nothing

