// Newline command format: {0000} (newline type)
// 0d = append
// 0e = new page
// anything else is unknown

//<0000> 音無

//<14157> se_pitching3
<14157> se_pitching3

//<14158> nothing
<14158> nothing

//<14159> 
<14159> 

//<14160> 
<14160> 

//<14161> nothing
<14161> nothing

//<14162> 力を込めた速球が野田のキャッチャーミットに向かう。
<14162> 力を込めた速球が野田のキャッチャーミットに向かう。

//<14163> インコース低め。
<14163> インコース低め。

//<14164> 悪くない。
<14164> 悪くない。

//<14165> se_hitting_out
<14165> se_hitting_out

//<14166> カィン！
<14166> カィン！

//<14167> 完全に詰まらせた。
<14167> 完全に詰まらせた。

//<14168> 平凡なセカンドフライ。
<14168> 平凡なセカンドフライ。

//<14169> nothing
<14169> nothing

//<14170> nothing
<14170> nothing

//<14171> nothing
<14171> nothing

//<14172> nothing
<14172> nothing

//<14173> nothing
<14173> nothing

//<14174> ２人
<14174> ２人

//<14175> 「え…」
<14175> 「え…」

//<14176> 日向
<14176> 日向

//<14177> 男Ｂ
<14177> 男Ｂ

//<14178> エロエロ団総帥
<14178> エロエロ団総帥

//<14179> イケチン
<14179> イケチン

//<14180> ホモ太
<14180> ホモ太

//<14181> ひなチン
<14181> ひなチン

//<14182> 秀樹
<14182> 秀樹

//<14183> 男子生徒
<14183> 男子生徒

//<14184> ？？
<14184> ？？

//<14185> （…セカンドフライ。あの時と同じだ）
<14185> （…セカンドフライ。あの時と同じだ）

//<14186> nothing
<14186> nothing

//<14187> 
<14187> 

//<14188> 
<14188> 

//<14189> nothing
<14189> nothing

//<14190> 日向
<14190> 日向

//<14191> 男Ｂ
<14191> 男Ｂ

//<14192> エロエロ団総帥
<14192> エロエロ団総帥

//<14193> イケチン
<14193> イケチン

//<14194> ホモ太
<14194> ホモ太

//<14195> ひなチン
<14195> ひなチン

//<14196> 秀樹
<14196> 秀樹

//<14197> 男子生徒
<14197> 男子生徒

//<14198> ？？
<14198> ？？

//<14199> （…こいつを捕れば終わるのか…。そいつは……最高に気持ちがいいな…）
<14199> （…こいつを捕れば終わるのか…。そいつは……最高に気持ちがいいな…）

//<14200> 日向は、清々しい顔でグラブを掲げていた。
<14200> 日向は、清々しい顔でグラブを掲げていた。

//<14201> 後は落ちてくるのをただ待つだけ。
<14201> 後は落ちてくるのをただ待つだけ。

//<14202> だが、さっきの会話が脳によぎる。
<14202> だが、さっきの会話が脳によぎる。

//<14203> 白
<14203> 白

//<14204> 日向
<14204> 日向

//<14205> 男Ｂ
<14205> 男Ｂ

//<14206> エロエロ団総帥
<14206> エロエロ団総帥

//<14207> イケチン
<14207> イケチン

//<14208> ホモ太
<14208> ホモ太

//<14209> ひなチン
<14209> ひなチン

//<14210> 秀樹
<14210> 秀樹

//<14211> 男子生徒
<14211> 男子生徒

//<14212> ？？
<14212> ？？

//<14213> 「最後の地方大会の最終回、俺は守備固めでさ、その回からセカンドにいてさ…ランナーが二塁三塁にいてさ…簡単なセカンドフライが上がったんだ」
<14213> 「最後の地方大会の最終回、俺は守備固めでさ、その回からセカンドにいてさ…ランナーが二塁三塁にいてさ…簡単なセカンドフライが上がったんだ」

//<14214> 日向
<14214> 日向

//<14215> 男Ｂ
<14215> 男Ｂ

//<14216> エロエロ団総帥
<14216> エロエロ団総帥

//<14217> イケチン
<14217> イケチン

//<14218> ホモ太
<14218> ホモ太

//<14219> ひなチン
<14219> ひなチン

//<14220> 秀樹
<14220> 秀樹

//<14221> 男子生徒
<14221> 男子生徒

//<14222> ？？
<14222> ？？

//<14223> 「少し後ろへ下がれば、悠々取れるボールだった」
<14223> 「少し後ろへ下がれば、悠々取れるボールだった」

//<14224> 日向
<14224> 日向

//<14225> 男Ｂ
<14225> 男Ｂ

//<14226> エロエロ団総帥
<14226> エロエロ団総帥

//<14227> イケチン
<14227> イケチン

//<14228> ホモ太
<14228> ホモ太

//<14229> ひなチン
<14229> ひなチン

//<14230> 秀樹
<14230> 秀樹

//<14231> 男子生徒
<14231> 男子生徒

//<14232> ？？
<14232> ？？

//<14233> 「ただ、それを捕れたのか、落としちまったのか…それだけは思い出せねぇんだ…」
<14233> 「ただ、それを捕れたのか、落としちまったのか…それだけは思い出せねぇんだ…」

//<14234> nothing
<14234> nothing

//<14235> 
<14235> 

//<14236> 
<14236> 

//<14237> nothing
<14237> nothing

//<14238> 音無
<14238> 音無

//<14239> クソ坊主
<14239> クソ坊主

//<14240> 代理人
<14240> 代理人

//<14241> 微妙すぎるイケメン
<14241> 微妙すぎるイケメン

//<14242> ロリコン
<14242> ロリコン

//<14243> メガネ仲間
<14243> メガネ仲間

//<14244> 暗算日本記録保持者
<14244> 暗算日本記録保持者

//<14245> 通り魔
<14245> 通り魔

//<14246> 記憶ナシ男
<14246> 記憶ナシ男

//<14247> 音速
<14247> 音速

//<14248> 無限
<14248> 無限

//<14249> エロ侍
<14249> エロ侍

//<14250> エロエロ団ナンバー１
<14250> エロエロ団ナンバー１

//<14251> ただのエロ少年
<14251> ただのエロ少年

//<14252> ユリブサイク
<14252> ユリブサイク

//<14253> ドピュッシー
<14253> ドピュッシー

//<14254> アメリカンエロドッグ
<14254> アメリカンエロドッグ

//<14255> ゼウス
<14255> ゼウス

//<14256> 日向markⅡ
<14256> 日向markⅡ

//<14257> 糞虫
<14257> 糞虫

//<14258> 量産型日向
<14258> 量産型日向

//<14259> ？？
<14259> ？？

//<14260> （俺はどうしたら、いい！？）
<14260> （俺はどうしたら、いい！？）

//<14261> 止める
<14261> 止める

//<14262> 捕らせる
<14262> 捕らせる

//<14263> selbtn : 
<14263> selbtn : 

//<14264> 音無
<14264> 音無

//<14265> クソ坊主
<14265> クソ坊主

//<14266> 代理人
<14266> 代理人

//<14267> 微妙すぎるイケメン
<14267> 微妙すぎるイケメン

//<14268> ロリコン
<14268> ロリコン

//<14269> メガネ仲間
<14269> メガネ仲間

//<14270> 暗算日本記録保持者
<14270> 暗算日本記録保持者

//<14271> 通り魔
<14271> 通り魔

//<14272> 記憶ナシ男
<14272> 記憶ナシ男

//<14273> 音速
<14273> 音速

//<14274> 無限
<14274> 無限

//<14275> エロ侍
<14275> エロ侍

//<14276> エロエロ団ナンバー１
<14276> エロエロ団ナンバー１

//<14277> ただのエロ少年
<14277> ただのエロ少年

//<14278> ユリブサイク
<14278> ユリブサイク

//<14279> ドピュッシー
<14279> ドピュッシー

//<14280> アメリカンエロドッグ
<14280> アメリカンエロドッグ

//<14281> ゼウス
<14281> ゼウス

//<14282> 日向markⅡ
<14282> 日向markⅡ

//<14283> 糞虫
<14283> 糞虫

//<14284> 量産型日向
<14284> 量産型日向

//<14285> ？？
<14285> ？？

//<14286> 「ひなはぁ！！」
<14286> 「ひなはぁ！！」

//<14287> 俺は歯が飛んでいることも構わず日向の名を叫び、走り出していた。
<14287> 俺は歯が飛んでいることも構わず日向の名を叫び、走り出していた。

//<14288> 音無
<14288> 音無

//<14289> クソ坊主
<14289> クソ坊主

//<14290> 代理人
<14290> 代理人

//<14291> 微妙すぎるイケメン
<14291> 微妙すぎるイケメン

//<14292> ロリコン
<14292> ロリコン

//<14293> メガネ仲間
<14293> メガネ仲間

//<14294> 暗算日本記録保持者
<14294> 暗算日本記録保持者

//<14295> 通り魔
<14295> 通り魔

//<14296> 記憶ナシ男
<14296> 記憶ナシ男

//<14297> 音速
<14297> 音速

//<14298> 無限
<14298> 無限

//<14299> エロ侍
<14299> エロ侍

//<14300> エロエロ団ナンバー１
<14300> エロエロ団ナンバー１

//<14301> ただのエロ少年
<14301> ただのエロ少年

//<14302> ユリブサイク
<14302> ユリブサイク

//<14303> ドピュッシー
<14303> ドピュッシー

//<14304> アメリカンエロドッグ
<14304> アメリカンエロドッグ

//<14305> ゼウス
<14305> ゼウス

//<14306> 日向markⅡ
<14306> 日向markⅡ

//<14307> 糞虫
<14307> 糞虫

//<14308> 量産型日向
<14308> 量産型日向

//<14309> ？？
<14309> ？？

//<14310> 「…取るな、ひなはぁー！」
<14310> 「…取るな、ひなはぁー！」

//<14311> 音無
<14311> 音無

//<14312> クソ坊主
<14312> クソ坊主

//<14313> 代理人
<14313> 代理人

//<14314> 微妙すぎるイケメン
<14314> 微妙すぎるイケメン

//<14315> ロリコン
<14315> ロリコン

//<14316> メガネ仲間
<14316> メガネ仲間

//<14317> 暗算日本記録保持者
<14317> 暗算日本記録保持者

//<14318> 通り魔
<14318> 通り魔

//<14319> 記憶ナシ男
<14319> 記憶ナシ男

//<14320> 音速
<14320> 音速

//<14321> 無限
<14321> 無限

//<14322> エロ侍
<14322> エロ侍

//<14323> エロエロ団ナンバー１
<14323> エロエロ団ナンバー１

//<14324> ただのエロ少年
<14324> ただのエロ少年

//<14325> ユリブサイク
<14325> ユリブサイク

//<14326> ドピュッシー
<14326> ドピュッシー

//<14327> アメリカンエロドッグ
<14327> アメリカンエロドッグ

//<14328> ゼウス
<14328> ゼウス

//<14329> 日向markⅡ
<14329> 日向markⅡ

//<14330> 糞虫
<14330> 糞虫

//<14331> 量産型日向
<14331> 量産型日向

//<14332> ？？
<14332> ？？

//<14333> 「日向ぁ！！」
<14333> 「日向ぁ！！」

//<14334> 俺は日向の名を叫び、走り出していた。
<14334> 俺は日向の名を叫び、走り出していた。

//<14335> 音無
<14335> 音無

//<14336> クソ坊主
<14336> クソ坊主

//<14337> 代理人
<14337> 代理人

//<14338> 微妙すぎるイケメン
<14338> 微妙すぎるイケメン

//<14339> ロリコン
<14339> ロリコン

//<14340> メガネ仲間
<14340> メガネ仲間

//<14341> 暗算日本記録保持者
<14341> 暗算日本記録保持者

//<14342> 通り魔
<14342> 通り魔

//<14343> 記憶ナシ男
<14343> 記憶ナシ男

//<14344> 音速
<14344> 音速

//<14345> 無限
<14345> 無限

//<14346> エロ侍
<14346> エロ侍

//<14347> エロエロ団ナンバー１
<14347> エロエロ団ナンバー１

//<14348> ただのエロ少年
<14348> ただのエロ少年

//<14349> ユリブサイク
<14349> ユリブサイク

//<14350> ドピュッシー
<14350> ドピュッシー

//<14351> アメリカンエロドッグ
<14351> アメリカンエロドッグ

//<14352> ゼウス
<14352> ゼウス

//<14353> 日向markⅡ
<14353> 日向markⅡ

//<14354> 糞虫
<14354> 糞虫

//<14355> 量産型日向
<14355> 量産型日向

//<14356> ？？
<14356> ？？

//<14357> 「…取るな、日向ぁー！」
<14357> 「…取るな、日向ぁー！」

//<14358> 音無
<14358> 音無

//<14359> クソ坊主
<14359> クソ坊主

//<14360> 代理人
<14360> 代理人

//<14361> 微妙すぎるイケメン
<14361> 微妙すぎるイケメン

//<14362> ロリコン
<14362> ロリコン

//<14363> メガネ仲間
<14363> メガネ仲間

//<14364> 暗算日本記録保持者
<14364> 暗算日本記録保持者

//<14365> 通り魔
<14365> 通り魔

//<14366> 記憶ナシ男
<14366> 記憶ナシ男

//<14367> 音速
<14367> 音速

//<14368> 無限
<14368> 無限

//<14369> エロ侍
<14369> エロ侍

//<14370> エロエロ団ナンバー１
<14370> エロエロ団ナンバー１

//<14371> ただのエロ少年
<14371> ただのエロ少年

//<14372> ユリブサイク
<14372> ユリブサイク

//<14373> ドピュッシー
<14373> ドピュッシー

//<14374> アメリカンエロドッグ
<14374> アメリカンエロドッグ

//<14375> ゼウス
<14375> ゼウス

//<14376> 日向markⅡ
<14376> 日向markⅡ

//<14377> 糞虫
<14377> 糞虫

//<14378> 量産型日向
<14378> 量産型日向

//<14379> ？？
<14379> ？？

//<14380> （くそっ！　間に合うか！？）
<14380> （くそっ！　間に合うか！？）

//<14381> さらに思いを伝える
<14381> さらに思いを伝える

//<14382> ただ走る
<14382> ただ走る

//<14383> selbtn : 
<14383> selbtn : 

//<14384> 音無
<14384> 音無

//<14385> クソ坊主
<14385> クソ坊主

//<14386> 代理人
<14386> 代理人

//<14387> 微妙すぎるイケメン
<14387> 微妙すぎるイケメン

//<14388> ロリコン
<14388> ロリコン

//<14389> メガネ仲間
<14389> メガネ仲間

//<14390> 暗算日本記録保持者
<14390> 暗算日本記録保持者

//<14391> 通り魔
<14391> 通り魔

//<14392> 記憶ナシ男
<14392> 記憶ナシ男

//<14393> 音速
<14393> 音速

//<14394> 無限
<14394> 無限

//<14395> エロ侍
<14395> エロ侍

//<14396> エロエロ団ナンバー１
<14396> エロエロ団ナンバー１

//<14397> ただのエロ少年
<14397> ただのエロ少年

//<14398> ユリブサイク
<14398> ユリブサイク

//<14399> ドピュッシー
<14399> ドピュッシー

//<14400> アメリカンエロドッグ
<14400> アメリカンエロドッグ

//<14401> ゼウス
<14401> ゼウス

//<14402> 日向markⅡ
<14402> 日向markⅡ

//<14403> 糞虫
<14403> 糞虫

//<14404> 量産型日向
<14404> 量産型日向

//<14405> ？？
<14405> ？？

//<14406> 「日向ぁーーー！！」
<14406> 「日向ぁーーー！！」

//<14407> 音無
<14407> 音無

//<14408> クソ坊主
<14408> クソ坊主

//<14409> 代理人
<14409> 代理人

//<14410> 微妙すぎるイケメン
<14410> 微妙すぎるイケメン

//<14411> ロリコン
<14411> ロリコン

//<14412> メガネ仲間
<14412> メガネ仲間

//<14413> 暗算日本記録保持者
<14413> 暗算日本記録保持者

//<14414> 通り魔
<14414> 通り魔

//<14415> 記憶ナシ男
<14415> 記憶ナシ男

//<14416> 音速
<14416> 音速

//<14417> 無限
<14417> 無限

//<14418> エロ侍
<14418> エロ侍

//<14419> エロエロ団ナンバー１
<14419> エロエロ団ナンバー１

//<14420> ただのエロ少年
<14420> ただのエロ少年

//<14421> ユリブサイク
<14421> ユリブサイク

//<14422> ドピュッシー
<14422> ドピュッシー

//<14423> アメリカンエロドッグ
<14423> アメリカンエロドッグ

//<14424> ゼウス
<14424> ゼウス

//<14425> 日向markⅡ
<14425> 日向markⅡ

//<14426> 糞虫
<14426> 糞虫

//<14427> 量産型日向
<14427> 量産型日向

//<14428> ？？
<14428> ？？

//<14429> 「俺は…俺はっ、お前に、ひえてほしふない！！」
<14429> 「俺は…俺はっ、お前に、ひえてほしふない！！」

//<14430> 音無
<14430> 音無

//<14431> クソ坊主
<14431> クソ坊主

//<14432> 代理人
<14432> 代理人

//<14433> 微妙すぎるイケメン
<14433> 微妙すぎるイケメン

//<14434> ロリコン
<14434> ロリコン

//<14435> メガネ仲間
<14435> メガネ仲間

//<14436> 暗算日本記録保持者
<14436> 暗算日本記録保持者

//<14437> 通り魔
<14437> 通り魔

//<14438> 記憶ナシ男
<14438> 記憶ナシ男

//<14439> 音速
<14439> 音速

//<14440> 無限
<14440> 無限

//<14441> エロ侍
<14441> エロ侍

//<14442> エロエロ団ナンバー１
<14442> エロエロ団ナンバー１

//<14443> ただのエロ少年
<14443> ただのエロ少年

//<14444> ユリブサイク
<14444> ユリブサイク

//<14445> ドピュッシー
<14445> ドピュッシー

//<14446> アメリカンエロドッグ
<14446> アメリカンエロドッグ

//<14447> ゼウス
<14447> ゼウス

//<14448> 日向markⅡ
<14448> 日向markⅡ

//<14449> 糞虫
<14449> 糞虫

//<14450> 量産型日向
<14450> 量産型日向

//<14451> ？？
<14451> ？？

//<14452> 「俺は…俺はっ、お前に、消えてほしくない！！」
<14452> 「俺は…俺はっ、お前に、消えてほしくない！！」

//<14453> もうすぐボールが落ちてくる。
<14453> もうすぐボールが落ちてくる。

//<14454> 無我夢中で駆けた。
<14454> 無我夢中で駆けた。

//<14455> 音無
<14455> 音無

//<14456> クソ坊主
<14456> クソ坊主

//<14457> 代理人
<14457> 代理人

//<14458> 微妙すぎるイケメン
<14458> 微妙すぎるイケメン

//<14459> ロリコン
<14459> ロリコン

//<14460> メガネ仲間
<14460> メガネ仲間

//<14461> 暗算日本記録保持者
<14461> 暗算日本記録保持者

//<14462> 通り魔
<14462> 通り魔

//<14463> 記憶ナシ男
<14463> 記憶ナシ男

//<14464> 音速
<14464> 音速

//<14465> 無限
<14465> 無限

//<14466> エロ侍
<14466> エロ侍

//<14467> エロエロ団ナンバー１
<14467> エロエロ団ナンバー１

//<14468> ただのエロ少年
<14468> ただのエロ少年

//<14469> ユリブサイク
<14469> ユリブサイク

//<14470> ドピュッシー
<14470> ドピュッシー

//<14471> アメリカンエロドッグ
<14471> アメリカンエロドッグ

//<14472> ゼウス
<14472> ゼウス

//<14473> 日向markⅡ
<14473> 日向markⅡ

//<14474> 糞虫
<14474> 糞虫

//<14475> 量産型日向
<14475> 量産型日向

//<14476> ？？
<14476> ？？

//<14477> （間に合ってくれぇーー！！）
<14477> （間に合ってくれぇーー！！）

//<14478> もうすぐボールが落ちてくる。
<14478> もうすぐボールが落ちてくる。

//<14479> 無我夢中で駆けた。
<14479> 無我夢中で駆けた。

//<14480> 日向を体当たりで飛ばそうとしたその瞬間。
<14480> 日向を体当たりで飛ばそうとしたその瞬間。

//<14481> 声
<14481> 声

//<14482> 「隙ありぃーー！！」
<14482> 「隙ありぃーー！！」

//<14483> se_charge
<14483> se_charge

//<14484> ずがんっ！！
<14484> ずがんっ！！

//<14485> 俺のほうが飛ばされ、地面を転がる。
<14485> 俺のほうが飛ばされ、地面を転がる。

//<14486> 音無
<14486> 音無

//<14487> クソ坊主
<14487> クソ坊主

//<14488> 代理人
<14488> 代理人

//<14489> 微妙すぎるイケメン
<14489> 微妙すぎるイケメン

//<14490> ロリコン
<14490> ロリコン

//<14491> メガネ仲間
<14491> メガネ仲間

//<14492> 暗算日本記録保持者
<14492> 暗算日本記録保持者

//<14493> 通り魔
<14493> 通り魔

//<14494> 記憶ナシ男
<14494> 記憶ナシ男

//<14495> 音速
<14495> 音速

//<14496> 無限
<14496> 無限

//<14497> エロ侍
<14497> エロ侍

//<14498> エロエロ団ナンバー１
<14498> エロエロ団ナンバー１

//<14499> ただのエロ少年
<14499> ただのエロ少年

//<14500> ユリブサイク
<14500> ユリブサイク

//<14501> ドピュッシー
<14501> ドピュッシー

//<14502> アメリカンエロドッグ
<14502> アメリカンエロドッグ

//<14503> ゼウス
<14503> ゼウス

//<14504> 日向markⅡ
<14504> 日向markⅡ

//<14505> 糞虫
<14505> 糞虫

//<14506> 量産型日向
<14506> 量産型日向

//<14507> ？？
<14507> ？？

//<14508> 「なにほとだ！？」
<14508> 「なにほとだ！？」

//<14509> 音無
<14509> 音無

//<14510> クソ坊主
<14510> クソ坊主

//<14511> 代理人
<14511> 代理人

//<14512> 微妙すぎるイケメン
<14512> 微妙すぎるイケメン

//<14513> ロリコン
<14513> ロリコン

//<14514> メガネ仲間
<14514> メガネ仲間

//<14515> 暗算日本記録保持者
<14515> 暗算日本記録保持者

//<14516> 通り魔
<14516> 通り魔

//<14517> 記憶ナシ男
<14517> 記憶ナシ男

//<14518> 音速
<14518> 音速

//<14519> 無限
<14519> 無限

//<14520> エロ侍
<14520> エロ侍

//<14521> エロエロ団ナンバー１
<14521> エロエロ団ナンバー１

//<14522> ただのエロ少年
<14522> ただのエロ少年

//<14523> ユリブサイク
<14523> ユリブサイク

//<14524> ドピュッシー
<14524> ドピュッシー

//<14525> アメリカンエロドッグ
<14525> アメリカンエロドッグ

//<14526> ゼウス
<14526> ゼウス

//<14527> 日向markⅡ
<14527> 日向markⅡ

//<14528> 糞虫
<14528> 糞虫

//<14529> 量産型日向
<14529> 量産型日向

//<14530> ？？
<14530> ？？

//<14531> 「何事だ！？」
<14531> 「何事だ！？」

//<14532> nothing
<14532> nothing

//<14533> nothing
<14533> nothing

//<14534> nothing
<14534> nothing

//<14535> nothing
<14535> nothing

//<14536> nothing
<14536> nothing

//<14537> ユイ
<14537> ユイ

//<14538> 「よくも卍固めしまくってくれたなあぁぁ、あああぁーー！？」
<14538> 「よくも卍固めしまくってくれたなあぁぁ、あああぁーー！？」

//<14539> nothing
<14539> nothing

//<14540> nothing
<14540> nothing

//<14541> nothing
<14541> nothing

//<14542> nothing
<14542> nothing

//<14543> nothing
<14543> nothing

//<14544> se_neckcord
<14544> se_neckcord

//<14545> ユイが、倒れた俺の首をチョークスリーパーに固めていた。
<14545> ユイが、倒れた俺の首をチョークスリーパーに固めていた。

//<14546> 音無
<14546> 音無

//<14547> クソ坊主
<14547> クソ坊主

//<14548> 代理人
<14548> 代理人

//<14549> 微妙すぎるイケメン
<14549> 微妙すぎるイケメン

//<14550> ロリコン
<14550> ロリコン

//<14551> メガネ仲間
<14551> メガネ仲間

//<14552> 暗算日本記録保持者
<14552> 暗算日本記録保持者

//<14553> 通り魔
<14553> 通り魔

//<14554> 記憶ナシ男
<14554> 記憶ナシ男

//<14555> 音速
<14555> 音速

//<14556> 無限
<14556> 無限

//<14557> エロ侍
<14557> エロ侍

//<14558> エロエロ団ナンバー１
<14558> エロエロ団ナンバー１

//<14559> ただのエロ少年
<14559> ただのエロ少年

//<14560> ユリブサイク
<14560> ユリブサイク

//<14561> ドピュッシー
<14561> ドピュッシー

//<14562> アメリカンエロドッグ
<14562> アメリカンエロドッグ

//<14563> ゼウス
<14563> ゼウス

//<14564> 日向markⅡ
<14564> 日向markⅡ

//<14565> 糞虫
<14565> 糞虫

//<14566> 量産型日向
<14566> 量産型日向

//<14567> ？？
<14567> ？？

//<14568> 「ふあ…」
<14568> 「ふあ…」

//<14569> 音無
<14569> 音無

//<14570> クソ坊主
<14570> クソ坊主

//<14571> 代理人
<14571> 代理人

//<14572> 微妙すぎるイケメン
<14572> 微妙すぎるイケメン

//<14573> ロリコン
<14573> ロリコン

//<14574> メガネ仲間
<14574> メガネ仲間

//<14575> 暗算日本記録保持者
<14575> 暗算日本記録保持者

//<14576> 通り魔
<14576> 通り魔

//<14577> 記憶ナシ男
<14577> 記憶ナシ男

//<14578> 音速
<14578> 音速

//<14579> 無限
<14579> 無限

//<14580> エロ侍
<14580> エロ侍

//<14581> エロエロ団ナンバー１
<14581> エロエロ団ナンバー１

//<14582> ただのエロ少年
<14582> ただのエロ少年

//<14583> ユリブサイク
<14583> ユリブサイク

//<14584> ドピュッシー
<14584> ドピュッシー

//<14585> アメリカンエロドッグ
<14585> アメリカンエロドッグ

//<14586> ゼウス
<14586> ゼウス

//<14587> 日向markⅡ
<14587> 日向markⅡ

//<14588> 糞虫
<14588> 糞虫

//<14589> 量産型日向
<14589> 量産型日向

//<14590> ？？
<14590> ？？

//<14591> 「てめぇ…ほんなだいひなほひに…何ひれてんだよぉぉー！！」
<14591> 「てめぇ…ほんなだいひなほひに…何ひれてんだよぉぉー！！」

//<14592> 音無
<14592> 音無

//<14593> クソ坊主
<14593> クソ坊主

//<14594> 代理人
<14594> 代理人

//<14595> 微妙すぎるイケメン
<14595> 微妙すぎるイケメン

//<14596> ロリコン
<14596> ロリコン

//<14597> メガネ仲間
<14597> メガネ仲間

//<14598> 暗算日本記録保持者
<14598> 暗算日本記録保持者

//<14599> 通り魔
<14599> 通り魔

//<14600> 記憶ナシ男
<14600> 記憶ナシ男

//<14601> 音速
<14601> 音速

//<14602> 無限
<14602> 無限

//<14603> エロ侍
<14603> エロ侍

//<14604> エロエロ団ナンバー１
<14604> エロエロ団ナンバー１

//<14605> ただのエロ少年
<14605> ただのエロ少年

//<14606> ユリブサイク
<14606> ユリブサイク

//<14607> ドピュッシー
<14607> ドピュッシー

//<14608> アメリカンエロドッグ
<14608> アメリカンエロドッグ

//<14609> ゼウス
<14609> ゼウス

//<14610> 日向markⅡ
<14610> 日向markⅡ

//<14611> 糞虫
<14611> 糞虫

//<14612> 量産型日向
<14612> 量産型日向

//<14613> ？？
<14613> ？？

//<14614> 「ぐあ…」
<14614> 「ぐあ…」

//<14615> 音無
<14615> 音無

//<14616> クソ坊主
<14616> クソ坊主

//<14617> 代理人
<14617> 代理人

//<14618> 微妙すぎるイケメン
<14618> 微妙すぎるイケメン

//<14619> ロリコン
<14619> ロリコン

//<14620> メガネ仲間
<14620> メガネ仲間

//<14621> 暗算日本記録保持者
<14621> 暗算日本記録保持者

//<14622> 通り魔
<14622> 通り魔

//<14623> 記憶ナシ男
<14623> 記憶ナシ男

//<14624> 音速
<14624> 音速

//<14625> 無限
<14625> 無限

//<14626> エロ侍
<14626> エロ侍

//<14627> エロエロ団ナンバー１
<14627> エロエロ団ナンバー１

//<14628> ただのエロ少年
<14628> ただのエロ少年

//<14629> ユリブサイク
<14629> ユリブサイク

//<14630> ドピュッシー
<14630> ドピュッシー

//<14631> アメリカンエロドッグ
<14631> アメリカンエロドッグ

//<14632> ゼウス
<14632> ゼウス

//<14633> 日向markⅡ
<14633> 日向markⅡ

//<14634> 糞虫
<14634> 糞虫

//<14635> 量産型日向
<14635> 量産型日向

//<14636> ？？
<14636> ？？

//<14637> 「てめぇ…こんな大事な時に…何キレてんだよぉぉー！！」
<14637> 「てめぇ…こんな大事な時に…何キレてんだよぉぉー！！」

//<14638> nothing
<14638> nothing

//<14639> nothing
<14639> nothing

//<14640> nothing
<14640> nothing

//<14641> nothing
<14641> nothing

//<14642> nothing
<14642> nothing

//<14643> ユイ
<14643> ユイ

//<14644> 「隙だらけだったからじゃあぁぁぁーー！！」
<14644> 「隙だらけだったからじゃあぁぁぁーー！！」

//<14645> 日向
<14645> 日向

//<14646> 男Ｂ
<14646> 男Ｂ

//<14647> エロエロ団総帥
<14647> エロエロ団総帥

//<14648> イケチン
<14648> イケチン

//<14649> ホモ太
<14649> ホモ太

//<14650> ひなチン
<14650> ひなチン

//<14651> 秀樹
<14651> 秀樹

//<14652> 男子生徒
<14652> 男子生徒

//<14653> ？？
<14653> ？？

//<14654> 「ま、いいじゃん。勝ったんだし」
<14654> 「ま、いいじゃん。勝ったんだし」

//<14655> nothing
<14655> nothing

//<14656> nothing
<14656> nothing

//<14657> nothing
<14657> nothing

//<14658> nothing
<14658> nothing

//<14659> nothing
<14659> nothing

//<14660> そう言って寄ってくるのは日向。ユイのチョークも緩む。
<14660> そう言って寄ってくるのは日向。ユイのチョークも緩む。

//<14661> nothing
<14661> nothing

//<14662> nothing
<14662> nothing

//<14663> nothing
<14663> nothing

//<14664> nothing
<14664> nothing

//<14665> nothing
<14665> nothing

//<14666> 音無
<14666> 音無

//<14667> クソ坊主
<14667> クソ坊主

//<14668> 代理人
<14668> 代理人

//<14669> 微妙すぎるイケメン
<14669> 微妙すぎるイケメン

//<14670> ロリコン
<14670> ロリコン

//<14671> メガネ仲間
<14671> メガネ仲間

//<14672> 暗算日本記録保持者
<14672> 暗算日本記録保持者

//<14673> 通り魔
<14673> 通り魔

//<14674> 記憶ナシ男
<14674> 記憶ナシ男

//<14675> 音速
<14675> 音速

//<14676> 無限
<14676> 無限

//<14677> エロ侍
<14677> エロ侍

//<14678> エロエロ団ナンバー１
<14678> エロエロ団ナンバー１

//<14679> ただのエロ少年
<14679> ただのエロ少年

//<14680> ユリブサイク
<14680> ユリブサイク

//<14681> ドピュッシー
<14681> ドピュッシー

//<14682> アメリカンエロドッグ
<14682> アメリカンエロドッグ

//<14683> ゼウス
<14683> ゼウス

//<14684> 日向markⅡ
